"","hsa-let-7e","hsa-mir-106a","hsa-mir-10a","hsa-mir-1180","hsa-mir-127","hsa-mir-128-1","hsa-mir-128-2","hsa-mir-134","hsa-mir-141","hsa-mir-146a","hsa-mir-146b","hsa-mir-148a","hsa-mir-150","hsa-mir-155","hsa-mir-17","hsa-mir-181c","hsa-mir-182","hsa-mir-183","hsa-mir-187","hsa-mir-18a","hsa-mir-200b","hsa-mir-200c","hsa-mir-20a","hsa-mir-20b","hsa-mir-210","hsa-mir-215","hsa-mir-29a","hsa-mir-29b-1","hsa-mir-29b-2","hsa-mir-335","hsa-mir-34c","hsa-mir-363","hsa-mir-379","hsa-mir-381","hsa-mir-409","hsa-mir-410","hsa-mir-429","hsa-mir-432","hsa-mir-4661","hsa-mir-4772","hsa-mir-485","hsa-mir-487b","hsa-mir-584","hsa-mir-629","hsa-mir-651","hsa-mir-708","hsa-mir-889","hsa-mir-9-1","hsa-mir-9-2","hsa-mir-9-3","hsa-mir-92a-1","hsa-mir-92a-2","hsa-mir-93","hsa-mir-96","hsa-mir-135b","hsa-mir-200a"
"TCGA-VS-A9U5",7.01606679701015,6.35839146163975,14.0197945338134,4.04756499845915,6.64635590139725,5.86997822283763,5.90156738923874,8.52018230194509,9.77854269983995,8.69621505321672,9.0406869979624,14.8012422325581,9.56877441019969,7.80366687639652,8.17203566246891,4.42331838181284,13.6393037377613,11.6484846949214,2.12637821654025,3.08902587566298,8.79287411456236,13.0079581674357,8.02058824471438,8.44070148556549,8.45141306263674,1.35255007048665,12.3827778142621,7.85781355194557,7.81532357564937,6.3446671787694,1.73571539018024,7.51187783473998,10.1433925092019,7.36098001225535,4.50784714700116,6.69403906253643,6.78153121354029,0.602054887802353,0,3.43824760028702,4.25743989192775,3.50557810022739,4.96789696618906,5.72918900557071,2.68654691678666,7.63538407282211,6.867222834966,10.0117188999874,9.96501449818533,9.91442662735512,12.0795247907256,12.1076456221796,13.3480938788541,5.00326990184493,5.88269701492802,9.22614439747433
"TCGA-VS-A9U6",9.9856571591885,4.97891812361402,12.9831674471033,3.60602736405156,7.72490424882453,6.21424097027394,6.41654381048801,5.11807208030692,10.1229022108248,7.06308131088636,9.83365439729272,13.6749755798012,7.85620671417878,6.98567805802733,9.526013648974,5.71401804855643,11.5103033475674,9.83333881391814,1.84580876352545,4.19876820823421,10.2032538551849,12.7895568825657,9.46213200765924,6.89665392103807,10.9422685356571,0.676936237579522,10.8019088537314,6.78097742738656,6.70297644956522,6.30078863908856,3.03296338040225,5.29717020893964,7.51426174025598,4.06753933888373,2.31950406315068,2.48293783577722,8.53380765830414,0.998485818575026,1.37664767842398,2.92336808831856,1.26126722477167,1.37664767842398,5.62929885283075,6.80435149461436,4.13464538786817,4.61767920910212,3.65256209818822,9.16389101480989,9.19271595282197,9.2151745237575,12.499055912873,12.4953704859853,12.9801416229436,3.37577275976628,6.03703125824569,10.4361792258325
"TCGA-VS-A9U7",8.37680892799286,4.61249847134417,14.1455983728069,2.77938979873678,6.36859131829073,5.76881341440876,5.80079053560941,4.03538188613497,8.23187086649847,7.09683987173084,8.90034129965093,13.704491310963,7.87585097376722,7.10454670553466,9.31333116911015,3.42975400108622,10.2478281681308,7.9504449911621,4.11892878381557,3.49375402081244,8.9959808460875,11.0874114741602,9.57700356499143,6.05526961389881,9.13792917638392,1.15186141383545,10.279946151423,6.26236251330773,6.18693289331502,3.01571574838992,0.793439806497643,4.21698683360761,6.26236251330773,3.21872321087931,1.30240971925278,2.14457210677854,5.97345967437569,0.315451459334387,1.67789471324702,2.43274939971368,0.574151898572668,0.574151898572668,3.99172109996203,5.71612842065934,1.43872133757577,4.81395999737739,2.29584407656043,10.3865150875802,10.4139108778695,10.3980586157137,12.5511141223487,12.5556308718432,12.3620575511313,2.36592009221685,3.61381874895128,8.72728520906775
"TCGA-VS-A9UB",8.90794974300679,3.77970338857342,12.6429554130942,4.04115395019894,4.98289197801493,6.07467401067065,6.06816945581654,3.29170329973609,8.18265240140201,7.67127902614431,9.39225784382523,12.9582578209018,8.79036883934173,7.44146348535609,8.64606193794333,4.89741465194856,11.5738463153652,9.40134245427697,0,3.93075635263123,8.40798863417412,11.4884294346704,8.46480502415629,3.37838246852243,10.1545691961099,1.49527303583523,12.0064863553551,8.06017005726594,7.98101060531734,6.95885056133606,1.77634238162926,2.6909811002661,5.05044736680962,2.30496217852113,0.683823989647173,0.683823989647173,6.30234307129225,0.382054080807698,0.933260650051718,2.93928432199338,0,0.382054080807698,5.28167866788414,5.74019547933436,3.10095982410955,2.30496217852113,1.64264150641783,5.15235859281753,4.96899282271033,5.07660800501634,12.2052010866417,12.1961875804396,12.6921674951625,4.09333841405206,4.95495850353479,8.80609000006344
"TCGA-VS-A9UC",8.44802268519878,2.95975216777042,12.4152885194969,3.5805371060813,6.41108117458697,6.17802453572381,6.07683156278761,4.44443298091688,8.73607318264973,5.32526515352111,7.81301820777494,12.5383250813064,6.90004459974191,5.82113618574405,9.21262728574332,4.0513156284154,9.94327470207218,7.72033643047191,2.72811142208221,3.72917489039529,8.33848909570642,12.3173601336476,8.63185605413677,4.12473094142772,10.1774884181809,0.783470064970766,11.9812533855982,7.31249550788703,7.44857813348423,3.49082424829422,0.783470064970766,3.08766124060811,6.70837806038465,2.87718335457175,2.37388314340915,1.37116070747878,6.21211007787143,1.00703256097218,0.899577053837988,2.78960051926374,0.899577053837988,0.365699255203036,8.43965551057254,6.43773423147404,2.06128231396671,4.02598944418187,2.63066570162226,4.68994532082275,4.90664546089629,4.79862623329941,12.3235448192253,12.3288943046257,12.1153465908164,1.44944991633859,5.04545262539226,8.27675117594756
"TCGA-VS-A9UD",9.85305358299991,7.10260276960853,11.3868618490421,4.75750196682542,4.58219751258546,7.75381549548469,7.71361068837628,4.72972421965034,11.6597539099768,7.1841806593165,9.28148201507494,14.1048553452933,8.45526446376048,8.05179841362951,8.45314265860912,4.25200260544136,12.7165880179375,11.0785171283577,0.33102985194628,2.89680774583671,8.81385305487614,12.9352966291064,8.21095219517061,9.47114360525483,9.90132096208217,2.12195632820169,10.8752359954228,6.28276168803408,6.33900011208591,6.34358916051016,0.826788043754466,8.16890586843528,6.53630451043105,3.43304008907602,1.19506596180209,2.49630664362919,6.31583326937996,0.33102985194628,2.20500113044046,3.9962818058781,0.826788043754466,0.33102985194628,3.74197494135284,6.3708211397466,2.94592171360393,2.73855903616159,2.35799389424707,7.80629047102759,7.79293019152771,7.82446114603416,12.2341405283438,12.2251536169062,12.7714209155099,4.25200260544136,4.08665292257601,9.59274255611105
"TCGA-VS-A9UH",8.37476566702634,2.65332238484017,11.4760360693466,2.99542843810569,7.63442177849909,5.88758824105626,5.92804171120901,5.6663264171987,9.06643115209117,6.71615869114449,9.4702354098998,14.9653900413854,8.61759662066627,8.43615933602179,8.88237348473154,5.24021894800865,11.1907636644102,9.4775546438965,2.59708703467884,3.15974477761487,8.19936302534222,12.2891483526184,8.16229700413485,2.80996260536066,9.03237838479989,1.66200446558029,11.9217998724811,7.68250702483098,7.71424680922111,5.38840010428126,3.64896167238146,2.12667292419023,7.81783499711829,4.88851332464379,2.27742094496162,2.27742094496162,5.83385212274147,0.972344159713384,1.54796896774557,3.44105421926497,1.54796896774557,0.972344159713384,7.0079688585558,5.65947787013611,2.27742094496162,5.92804171120901,3.1980576645079,4.13708967322862,4.05596999243178,4.03495686096559,11.8229804679085,11.82804737201,11.8393595848426,2.80996260536066,3.64896167238146,8.94988339924564
"TCGA-VS-A9UM",9.23597435574077,4.53303276745805,10.1745467755383,2.89609123417389,7.7571517641564,6.08728158069144,6.06720194040269,4.42897762291622,9.26333721790794,6.34009655799006,8.42744221360992,12.5769194016079,7.8945373743471,5.83585062425479,8.2441256482735,4.5246424435625,10.6580115208253,9.37693553084481,0.343126931368746,2.54425068809398,9.86361455237818,12.3098499242643,8.43865006652307,5.98090285562138,9.33166219598244,1.05242354584032,10.0722965595207,6.22311411000813,6.11269427439489,4.10805778446016,0.852404812717878,4.7926488219264,7.05349033089641,3.90324530514005,2.7013955753022,3.04431997167157,7.42544296458042,1.30845757202129,0.955878163634615,2.81584467948638,1.22805767015563,1.30845757202129,3.51999597761112,5.91822824019266,2.9218778695948,4.02721254034644,3.64911209485486,6.80249267435551,6.80768877715933,6.7885442005529,11.1554455449375,11.1720769993147,12.355580359618,3.19996061949952,1.30845757202129,9.24046429216972
"TCGA-VS-A9UO",7.98959780546081,5.56606853356718,15.2474554987734,2.94880340858646,5.98882274721742,5.12223595174348,5.06545327400252,4.44859434587097,9.6721059370742,5.55922992621479,7.06209344762518,14.9016912258653,7.2836343711246,4.50662117275007,8.12658520684405,2.99006900964271,11.5395813570669,8.41872549461468,0,2.5121656876349,9.52412351772453,13.2010882830649,8.13810412545477,7.35447174924925,9.35477256545562,6.7650224588998,10.3171474693139,6.29080148795209,6.24039117560621,3.85221532503452,0.534133336855183,5.82743780304865,6.29080148795209,2.72266339788168,1.36078733013408,1.08418743302236,6.52642411922892,0.534133336855183,0.534133336855183,3.58228742960757,0.923068531850687,0.534133336855183,3.91783987246427,3.73573737408734,1.08418743302236,2.33131826784827,1.88300802948851,8.67585040008084,8.62190296885718,8.69547425612281,11.88307425445,11.8917762831908,11.3015503596195,3.18035476418903,6.85152988501531,9.59312283127185
"TCGA-VS-A9UP",10.695463643904,5.80932970142139,15.4899561557199,5.28902925208278,8.70667658279539,7.41429013058714,7.51407916808884,6.57304353758303,9.38800786473109,7.32022654212461,7.72643807265739,14.8593604211907,8.87008622481809,5.04847898342338,8.54413528032301,5.57250891035619,12.105558069491,11.222422233774,1.96302052854189,3.89459506189741,9.93596542014281,12.0006324003781,8.21273928710947,7.91151195276095,9.72273469457302,1.96302052854189,11.4592828017845,6.83355027569236,6.67595751266423,5.9656785600957,3.60655889456493,6.51869587533577,9.23678873989216,5.28136876620406,3.27743760929866,4.08263932528881,8.88216528231826,2.1086532481518,2.76501443368916,2.8911691239596,1.61849850527341,2.674333415795,4.41220013079517,8.79338936165497,3.97277765104898,6.49901483077817,4.64491837241486,9.43795993649372,9.46357187107786,9.41538908235599,12.5743045173509,12.5607223267286,13.0414609729463,4.13458427897902,5.34154316038799,10.1673551350635
"TCGA-VS-A9UR",10.5606121855375,6.21531981943363,14.0029207083936,4.11299114418837,8.15007492962737,6.44736905820067,6.43243616847214,4.77847311633554,9.39178884443873,6.71401042166005,7.88922818076511,13.9710979775263,7.9785834849167,5.47634169856558,9.80656510892397,5.77918235600939,12.3189699530939,10.6450364941065,0.329695393117324,3.88127423626187,10.5816723969416,12.628537293262,9.74120078123683,8.21508970758146,10.8864397393437,0.174245328831927,10.1922596407349,5.86430445318019,6.01510220315408,4.83147309827242,0.924949665917512,6.86304853058139,7.36574083091362,3.97847050280975,3.05611787195265,2.94025039617431,8.67313992489213,1.54873696993637,1.01934039488123,3.01088132502088,1.67009568772413,1.41622416878721,5.58836193035301,5.56116169284451,2.6762008242768,6.31172973578821,4.0805185883435,8.68668735109735,8.67992954159676,8.73877283826941,12.5994075345902,12.6146071289447,13.096411545087,4.2748187247561,5.39505117699883,9.95033858558502
"TCGA-VS-A9UU",8.43454380665869,4.81618419353698,11.2407827767165,3.54379094996245,7.48791208640282,5.38990407801718,5.14546515148302,5.43648145869106,9.42453600816904,8.14133770423568,8.21332395927132,15.7532657269457,9.51480351226311,6.96371973114614,9.26270356948324,4.4805734070057,10.8645806453602,9.3760722354603,0.426477318478692,4.01200614518668,8.60862088920378,11.9581022839414,9.173568953852,6.58390448214272,8.75132608855839,0.755226014882458,12.1041077478249,7.93580781492651,7.94590500367979,5.15941682634172,2.62274742620256,4.99798386828354,7.96787315025936,4.4805734070057,1.90749947676964,2.25804458147395,6.61461136945724,1.61526891259776,1.61526891259776,3.88341710431155,1.02278963977447,0.755226014882458,4.54575923727836,6.29256606491891,2.15039037742682,5.93524483624346,3.54379094996245,11.0037548361645,10.997215183669,10.9655543757745,12.739575663761,12.7389950997235,12.6732072446879,4.04243912395633,3.58572368218989,8.73860390328889
"TCGA-VS-A9UY",7.94485928308567,4.47332799408399,10.4223262151844,1.96451766580703,5.0894776848309,5.40290618511898,5.53383395273968,2.45045405068097,9.26248346540656,5.72866910067335,8.1344813469489,12.8530621964169,6.40489057410334,6.03903461968293,9.39327280381588,3.60462907374257,11.2871296173539,9.83259948909271,3.10299348958894,3.52291196963066,9.41136338915795,12.4382928591174,9.3190573431889,5.81703275722097,10.4646595564118,0.532654089117454,9.86784869245627,5.67293059278666,5.81703275722097,5.06080982985606,0.920808538101416,4.11273882647896,5.3085162568422,2.26183135793996,1.2263630198941,1.2263630198941,7.23250446915232,0.920808538101416,1.35786612606047,1.87952071309403,0.290771175221534,0.532654089117454,4.48775817965535,5.7467801153134,1.7892008966713,5.66660234590785,2.19304784922031,9.33510707850287,9.33759879861846,9.31349875028034,12.4048822981567,12.4114018991418,12.658017145962,3.06500404804922,4.03626488692036,9.34752286777596
"TCGA-VS-A9V0",9.57534862075879,3.72606128369297,16.5517859732792,4.10617551074266,7.41502771315214,6.9149235979369,6.98019249643679,5.73846737913245,10.529684355369,6.42791934841755,9.27757758631511,14.5493329476708,6.78178844501139,4.71499678752073,9.6503104148872,5.02883764352203,12.9788671022259,12.205136407955,3.20850711533266,4.0837243067315,9.81354856353556,13.4607692667807,8.91787662120125,5.20558835993711,10.1672077303523,2.93514571529749,11.2235247557168,7.57045266180604,7.76113844959366,6.78178844501139,1.37606807113369,4.23400597972647,8.53493841937347,4.33250780399659,2.53276603269475,3.16639441763793,7.70156373609637,1.87158110142515,4.06091818686349,1.87158110142515,1.6449946616293,1.76273192416265,5.7809525537657,6.44563436380775,3.69677316995396,3.40239502338684,4.0837243067315,6.75717209678562,6.67319870207699,6.75006100993905,13.155972816699,13.162808207545,13.1860068573944,5.63418119355368,5.59503051190571,10.2141500229035
"TCGA-VS-A9V1",9.54603019260529,4.42115798086484,13.6982491931505,5.08407749226786,7.62924289042428,6.10269556285221,6.20083100148607,4.80777180068836,9.98067805661924,5.53656869587238,7.17364030276711,15.2211168705914,7.71477830960137,4.78685696434774,7.53727158704482,3.95529522537458,11.0769286711904,9.84877450463744,0.18189001230452,2.57812695370895,10.0810903736523,13.1116555428932,6.95982530989061,6.46937055693247,10.7903792785339,5.16735150432688,11.9831065844683,7.48952896717335,7.41991836646545,3.96773847020416,2.61022924346862,5.28139966663047,7.68400098098165,4.448050937554,2.61022924346862,2.7024609600287,7.85367016225726,0.741439372684135,0.488624003895571,4.6312931943475,1.38538851502883,1.05307587701315,3.79694935254396,4.92088197881463,2.87092196080569,4.6312931943475,3.75449001164313,4.82838776105823,4.63909402379621,4.80083380615283,11.009884736554,11.0235450912146,12.1921221764058,3.30280581441755,6.85487834187241,9.87646766847908
"TCGA-VS-A9V3",8.42743217742455,4.95577468580961,12.115708391103,3.04855758202671,5.69813241967656,5.24178287876257,5.11076140799255,3.2752580069159,9.81287837159599,6.55692170554607,9.48843227318564,12.8063321090419,8.70396207233164,6.50195690969329,8.66362763652902,4.2530277541024,11.2765179787106,8.92898890578889,0.555109355811336,2.87485262708756,8.59787473428871,12.8678109012171,8.87088391004989,6.88940896296005,9.75176026471493,0.954985388358561,10.7458068576439,6.32325685413416,6.208928304562,5.99206385745863,2.9202786254312,5.57571715438701,5.97601960269006,3.16635617238348,0.954985388358561,1.11982161597919,5.74306746284504,0.555109355811336,1.63773125783187,3.20357768034659,0.768857601812201,0.304090437820385,4.94482537586038,6.50568709973274,2.1761957332804,5.60383229818161,2.01803625040625,8.69091523031593,8.60223659415175,8.61524360877391,12.4353424030084,12.4278052942799,12.1163184662513,2.62341788072297,4.95577468580961,8.34862436496376
"TCGA-VS-AA62",9.25302078832767,3.71860909630105,11.3511984688702,3.65036477612352,6.22104160691969,5.6945422060758,5.57997415421434,3.81527978953961,9.08141287945991,7.1662312957734,9.17319096734363,14.5715969383768,8.95803684015794,7.67134534933363,9.21955770030934,4.87199456189014,11.6575146079317,9.78518554406727,3.75155766253458,3.15495465747206,7.98537936954101,12.3453684059594,9.15329445155134,2.88489053277238,10.7465610358217,1.33376432984661,11.4556489182738,7.44330566633722,7.53605450927958,4.88690038999213,1.90190797350588,1.64562465745979,6.16711134857561,3.50335446013647,0.935351871672434,1.77944968547866,5.28595218774684,1.14826774108723,0.935351871672434,4.53609543424286,0.935351871672434,0.685480923937106,6.39273771823126,6.22104160691969,2.39442222140907,3.54153503506749,2.62527563349695,5.86983398147245,6.00577595125174,6.06595598264373,12.5900712953041,12.5909249490244,12.6830059578042,3.33964608757516,3.84611556825139,8.13334486919887
"TCGA-IG-A3I8",9.22041850250437,3.06311184301212,14.3106179462429,3.56153045795325,8.00641652853053,4.09550623093741,4.48435825755147,6.63531465337871,8.97752342929906,7.33940853300199,9.44833351328496,11.9283740389459,5.16788924557981,5.36588878104044,9.124427490067,5.10180691695678,13.6414450026237,11.5975106994929,1.9960560566028,3.88711111883386,8.98932012781452,12.1525726680185,9.34296429641254,2.36141044806603,8.62606905913072,1.61793927706242,10.6268984352747,7.15387072191327,7.06003889656758,5.70166773341207,2.22615921968614,1.10409909884082,8.50346223638887,3.669751220269,2.8028464702606,2.22615921968614,6.95165993009451,2.29536921235405,1.25070392641388,1.38377561340727,1.50560337804933,1.61793927706242,3.61665528685442,5.94184292112383,2.07690416512103,6.78118183137568,3.53315751758633,6.45044218957845,6.43518951860969,6.37651130688592,12.8812128220579,12.8772061708535,12.916823488493,5.09211455992251,5.45932534711815,8.78189983284343
"TCGA-JY-A6FA",8.77493853792165,3.24835873887585,14.0817024106984,5.01303573074772,6.98301550577318,5.79228737457038,5.77446952634826,6.07300943191476,10.3167405208929,4.24990197054066,7.40970036103934,13.9903181509331,5.22466375305412,4.98231939919744,8.50875084987299,3.96577366638751,13.6708748725436,12.7791956436584,6.85322579243751,2.89959310071589,10.2031196952509,13.6571526157669,8.26576729141468,3.83435029467412,8.92683630965585,2.13787595330347,10.7521261937628,6.75215547153882,6.66296759913063,6.81451536821239,4.02725253437759,2.52646725105407,8.64123184673388,4.76493781389335,2.6874679009867,3.48586575188538,8.70728764442534,1.23906436829733,0.748656155415396,1.75736253872466,1.60439494461204,1.01459881648665,7.66068948900887,7.29877066436502,2.24526746651951,5.65295892169623,4.19737744019738,10.419556980917,10.4577393975966,10.453896344968,11.7104272348324,11.6940820610102,12.8658865790134,5.35026006691147,1.43326287564693,10.2291079146451
"TCGA-VR-A8ER",10.0669793224155,3.01005938533917,13.885891183684,4.48865427166562,8.49865572286878,5.40902217010505,5.58049767132534,7.45701934324138,10.612622698605,6.19481974076857,9.48079077252005,13.8469324563194,6.28112361667988,6.53492826365942,9.77329467140454,4.55943815471987,12.678476271503,11.5012142957179,0.358665194857036,3.77618370266983,8.78466970863073,13.6617786926609,9.29168629984288,3.94431414733307,8.30368379216008,1.26974833039165,11.0769015056468,6.60771128290388,6.49485614437274,6.84933391059701,4.3755074838817,2.46357668534406,10.0597487900932,5.13549066725885,3.10776385148384,3.71548476868407,6.80268052252203,1.8238108976826,1.09014613333283,2.22314665060635,3.10776385148384,2.03725182881222,5.42806250710152,6.64073172569829,1.93447498458466,7.48228839618343,4.14176816546231,9.05038794305349,9.05192309805452,9.12083054899935,13.084954843641,13.0769189756379,12.9210073387463,4.89667785848924,3.48034333055284,8.64110986003247
"TCGA-CN-6998",9.10410333273029,2.93365345713307,9.07232377774199,4.84139210088828,6.8954487740627,6.22818364951762,6.30760138321931,6.1137181452372,8.74710720574144,6.13280566934956,8.02734753787715,11.9076864495422,7.36454820917273,6.28389020375067,9.27233907538051,3.21731370758055,11.319306007563,11.3502145302751,5.30565598209729,4.59940700710588,9.05141061041842,13.1186780270805,8.46855846549101,1.1960996197026,9.79838834432848,0.635400580037616,11.4767098708525,5.8579066197937,5.89862235431874,3.73969421422023,3.42977475233713,0.635400580037616,7.9616131307675,4.32185617474695,1.68413469757749,1.68413469757749,6.48444502580347,1.1960996197026,1.07501090760398,2.62404894263042,0.635400580037616,0.797282809227256,7.21674130945554,5.55242718088172,1.76465698134956,5.21542400602443,1.68413469757749,3.96088706966122,4.13759131235098,4.05994263743978,12.8445272718325,12.8536161848033,11.7785836422339,3.06664962244574,3.97787583956034,8.75882686462431
"TCGA-DQ-7595",8.32587238243203,1.70868387032223,12.8284463926677,4.25919692249337,8.73650055551883,6.34649829114898,6.28186785878583,7.90601125150928,10.671976999914,6.60849273151567,6.77996856041809,15.5323929427334,9.77004293467489,6.9784066404388,8.62722959511414,5.79303723913476,12.5740652060345,12.1107682416796,2.28956035658437,3.86905687262374,9.87534745381856,12.7081135083292,7.98379977600458,3.46555216960394,10.1729694338777,1.96967656814817,12.5091368023629,7.28760840942773,7.40536614007344,6.14981362418123,6.00444296414984,1.38981237940708,9.93626907569736,5.38664690989292,4.46374014834721,3.96199506605059,7.86648752429752,2.38215813917126,1.1993469460608,2.96456017542838,2.38215813917126,1.1993469460608,5.69716244028693,5.92201745265602,4.02078610765035,8.15760130226746,3.83669754745178,12.0630504831005,12.0449074041017,12.06031615505,12.7497118956837,12.7505263225747,12.9379622947197,3.50726883266052,5.54524501837871,11.1013379421698
"TCGA-HL-7533",8.25438373230372,1.83160610251721,9.39091649564034,3.49022648679765,7.90453449500736,5.71104016579326,5.48238020229106,7.54419101822715,12.4053051656896,6.06505488115986,6.92229946869376,14.7420548146827,8.81272397853353,8.40693740237695,9.23326519036121,6.06080641520301,10.2949116385592,7.92921504131208,3.96055785931219,3.63442506037778,7.63415091790483,11.1577956359582,8.55474379110698,3.49022648679765,12.2154255595559,4.04900825340376,11.3333854932571,6.19091117087489,6.23305571722857,4.50181330561434,1.83160610251721,1.47084606456045,9.32380390003484,5.55062616334106,2.78788125173809,2.51725502913262,4.53894099425333,1.36455730492874,1.24980998888711,4.19571767458042,1.36455730492874,1.36455730492874,4.8655545325951,6.28497291622797,1.90927464993579,6.17133985176567,3.18137849744837,8.3445206889255,8.41028068998545,8.37563905938093,13.0153536018524,13.0133282402144,12.3081202731684,1.98297496209751,4.70058908483363,9.36401393863476
"TCGA-HD-8314",7.77044968758931,3.80241048389865,10.8803923523977,5.05408009372426,9.32849268526039,6.63294327372309,6.39915223951854,7.10629415669788,10.0527373048674,6.1778083903162,7.10959804958695,14.8011451654813,8.74924856632235,7.09800117525759,8.07339836643913,4.68921729365733,10.9776186150826,8.85145318677669,2.16187285236282,2.00039560487013,8.84254558750311,12.1745658421524,7.42281033326089,5.80243886785982,9.19294899282173,0.96178259006536,11.6052510240215,5.91246235504497,5.83473957801255,4.64436237150902,2.74120549782449,3.75256064352037,10.228459401471,8.04865362300939,3.47365146592907,5.37829593115828,5.94611657821973,2.59800281847359,1.17863178938495,2.11002976117773,2.30708194530263,2.52069228067828,5.37280688111959,5.71837403901664,1.27594389887127,7.00880436858052,4.52076110062341,9.7237834223989,9.70315503918936,9.70342838838805,12.2335791501199,12.2443744884861,12.9941360429357,1.88173978627608,3.22827690488028,9.39431208910917
"TCGA-BA-A4IF",8.09824203772934,2.9357961488373,11.8477508568374,5.73508924967854,8.0848395528689,5.83453508968513,5.92756588513645,7.99991567313752,10.8093240398246,7.03545793527339,9.16730246465107,13.4282714566641,8.19185609267783,7.06305979775671,10.370420063941,3.25584708944652,13.1186871882783,11.8185694843448,6.0771967601573,5.59084115143787,9.44218931440553,13.6517936449386,10.0745056852259,4.36727313520505,10.5693877594943,0.963662771761223,12.199808659583,8.19497828373152,8.14742080924687,5.90486451941951,3.80599567541618,3.63262395884837,9.19329544484626,4.2758706920243,3.10467850448536,1.82130734690737,7.15249996784774,1.53630659326815,1.82130734690737,2.81111750638261,2.05918773804225,1.3694709506241,6.92321583344062,5.55240726014421,1.3694709506241,6.84587356866705,3.20719663015921,11.0904880988309,11.0925822524288,11.1141831297442,13.3869342246997,13.3679540353193,13.2298415849415,4.29926986516901,5.28577919391034,9.3065998988846
"TCGA-BA-A4IH",10.2636581004123,7.85723678921269,12.2816876060113,5.79571422736828,6.94274520080773,6.52225379531766,6.52600417384999,6.10242621503181,11.4052633885896,8.80480600580736,9.38585782239567,14.224097644831,7.43881111887273,7.38613587864574,10.6028803585542,6.98423026098668,14.9248815454218,12.9423366193478,1.13505608086132,5.73219936985177,9.55094888126123,14.1941733741062,10.4682853933837,9.31338201648794,9.97422508668036,1.28423338448029,9.8261887585529,5.42990879153313,5.54527535703743,5.95442514555558,4.41525920643657,7.79798205384085,8.40338597621426,4.00656894143812,1.6568569420469,2.34122350698225,7.35695498362516,2.03924545124551,1.76236710171446,2.03924545124551,1.54301771039667,0.780531001371084,5.57454297063344,6.76690874951309,3.79905932249363,6.58831276843798,2.59080295524525,12.3460193290052,12.3499918415351,12.3563251964913,13.6266739363309,13.6210139081651,14.5703663818523,5.47716808549576,7.2634496280972,9.63018169310567
"TCGA-CQ-A4CH",9.99449293306743,2.33177944144993,8.3022833853024,3.47062106865161,8.72231550363374,5.63329265964047,5.79344063888453,7.93574578324415,9.6007942083132,7.66648106904328,10.7743094773241,13.859936620277,8.58423475933228,8.47124501581123,10.2121019119414,4.76673735717536,13.3578771589408,12.0514102175055,3.91837726528263,6.12529003146974,7.31092490620485,12.5338747760422,9.85201900310566,3.1447629695145,9.23387028131725,0.923340893060339,11.4250454359242,8.37518437580796,8.42212998881508,4.65566975898545,4.59005858619456,2.19723887161087,9.63210051063315,4.37316403039982,3.78399643772121,3.44115437372026,4.91343106526974,3.06972639463063,1.36113837604084,5.76399225389621,1.69655252659948,1.48181763977469,6.82097985713625,7.04807856758046,1.08449088556754,6.58203032610552,4.19043020554991,6.53049532688585,6.52699332109929,6.49866690695663,13.1216795431613,13.1204455540939,14.0175473485724,4.79029943614013,5.0946825351429,7.15404024119977
"TCGA-CN-A63T",8.75262858145296,4.01230308233117,11.328900879877,2.25829489009345,6.83614399776441,5.24912904369372,5.17550591858708,6.24553814137951,10.4100586613487,6.99437964275194,9.70076063354034,14.7707649150393,9.01404981783799,8.48192493462201,9.51710476664078,3.0050237240588,14.4530043772833,13.2657995305971,6.62321982697523,4.97931031250275,9.53403614113227,13.842666255992,9.17786911785301,3.8047347740571,9.48970283286721,0.856716441236593,12.027105767111,9.51016922971311,9.50051080429213,5.07496755052669,1.7793593290894,2.08530533323175,7.68004012242478,4.70809235942076,1.66103491487678,1.05742670363997,7.80561861176933,0.623499822009163,1.05742670363997,2.73906736755061,1.05742670363997,1.05742670363997,4.19372932911572,5.37662427358105,1.53213190343345,7.73598725504251,2.17439139703663,13.2023415848447,13.1915857528784,13.1792364167276,12.5822143929217,12.5660352066431,12.9521395562978,6.00565055115189,4.35486785583099,9.42025429758792
"TCGA-F7-A50J",8.66837048845441,2.25561976946174,10.6223110867217,2.80275322553941,6.48738609618205,4.48503396131519,4.40159196872046,6.42536481951409,9.8877773106386,6.90976752484614,8.10509825101903,13.4665795274689,9.51727028112428,7.92258578222975,10.2325989457199,3.66001575119562,12.3243534509102,11.7034657403187,6.33267025482276,5.61871664536084,7.6961901317898,12.6061287541813,9.73849612222267,3.3396888395038,11.2338851034362,0.958916153402422,11.6605049816606,7.93562207133202,7.90564986146926,5.2526544584659,4.48503396131519,2.59308098379361,7.97223237120664,4.00913008873421,2.05177648693229,1.17534255614085,5.80884407078508,1.17534255614085,0.958916153402422,2.43419505388607,1.17534255614085,1.36349687349571,7.2025796042697,5.72551407500922,1.81431621003236,8.12474535704234,2.15729535114475,7.86339417875793,7.9244553359732,7.9595241702678,13.0226546417071,13.0016116178211,12.7184150360356,3.29414327566683,5.15412062775082,8.62304098598871
