,hsa-let-7c,hsa-let-7e,hsa-mir-1-1,hsa-mir-1-2,hsa-mir-106a,hsa-mir-10a,hsa-mir-10b,hsa-mir-1180,hsa-mir-127,hsa-mir-128-1,hsa-mir-128-2,hsa-mir-1287,hsa-mir-129-2,hsa-mir-134,hsa-mir-141,hsa-mir-142,hsa-mir-146a,hsa-mir-146b,hsa-mir-148a,hsa-mir-150,hsa-mir-155,hsa-mir-17,hsa-mir-181c,hsa-mir-181d,hsa-mir-182,hsa-mir-183,hsa-mir-187,hsa-mir-18a,hsa-mir-200b,hsa-mir-200c,hsa-mir-203a,hsa-mir-20a,hsa-mir-20b,hsa-mir-210,hsa-mir-215,hsa-mir-218-2,hsa-mir-23b,hsa-mir-27b,hsa-mir-29a,hsa-mir-29b-1,hsa-mir-29b-2,hsa-mir-29c,hsa-mir-3065,hsa-mir-31,hsa-mir-335,hsa-mir-34c,hsa-mir-363,hsa-mir-379,hsa-mir-381,hsa-mir-409,hsa-mir-410,hsa-mir-429,hsa-mir-432,hsa-mir-451a,hsa-mir-4661,hsa-mir-4772,hsa-mir-485,hsa-mir-487b,hsa-mir-508,hsa-mir-539,hsa-mir-582,hsa-mir-584,hsa-mir-629,hsa-mir-651,hsa-mir-675,hsa-mir-708,hsa-mir-889,hsa-mir-9-1,hsa-mir-9-2,hsa-mir-9-3,hsa-mir-92a-1,hsa-mir-92a-2,hsa-mir-93,hsa-mir-96,hsa-mir-99a,hsa-mir-135b,hsa-mir-200a
TCGA-OU-A5PI,9.319385025,11.76886612,2.873215133,2.329482144,2.090631252,14.06381803,17.32868208,4.159621113,11.71985051,4.235001778,4.264084711,0.969845624,2.024184199,10.42330918,1.104576194,6.606416258,2.090631252,6.239960616,15.42365731,3.791360983,3.687846788,6.214112835,4.931958381,3.960806928,13.32693552,10.5386281,0.253052571,0.468272589,0.655514867,3.016829143,8.21630258,6.160985071,4.374885907,8.108186105,0.821224474,5.949002228,7.152813771,7.678106296,12.02340471,10.3512391,10.35694504,9.628771011,3.1474324,0.253052571,5.837331682,4.112426745,2.534348768,11.36355092,8.242111507,8.267466831,6.447525656,0,5.870804638,4.112426745,0.468272589,0.468272589,6.258143824,6.176365103,12.15701778,8.229264756,2.435548857,3.730147889,3.115873072,1.446539447,3.3777597,4.630757307,8.695413703,9.435387828,9.47323929,9.448115644,11.01134254,11.02361836,10.34274416,4.175015616,7.762052133,0.468272589,0
TCGA-G2-A2EC,8.144043922,9.63003172,4.589435368,4.492348978,1.582119998,13.99209413,14.68784354,2.996267794,8.968927221,4.358511605,4.243886261,5.627256977,1.277599779,7.900063758,9.643454587,9.706053441,6.390553561,5.867931987,13.50312186,8.51818691,7.67322272,7.639611429,5.943335693,3.254914472,13.2735406,11.29150451,5.205302694,2.143539705,8.82863326,13.07154775,11.40724643,6.426833199,2.511054553,5.412480662,1.649169362,3.095767993,9.657771669,10.65228907,12.7886119,6.597813875,6.599933858,11.91916858,4.758391984,0.513294667,3.614991407,1.437879681,1.359964706,10.25497622,4.976416842,3.021793639,5.614730631,7.126518764,2.803699039,9.782475081,1.359964706,1.774587203,2.096266239,2.743603935,2.916863541,1.713240502,8.600430443,6.378254724,5.627256977,2.474547924,6.478445578,3.528598072,4.743126883,5.052693459,4.950067978,4.969874581,10.78223931,10.79073226,11.95268148,3.492538246,6.610487321,2.712590938,7.914614767
TCGA-G2-A2EJ,5.398664455,8.869950403,0.379201732,1.323721116,1.634292153,10.94777076,13.84770238,3.488147347,7.855347553,4.381355159,4.156624669,3.703197179,0.679193165,6.714453457,10.68974834,9.264842014,6.088282738,7.992795498,12.16974574,6.1808636,6.967592787,9.454812033,3.526289457,1.323721116,13.6868477,11.14106546,2.984461936,3.830595875,9.415340774,13.58461106,15.75918361,7.768508048,0.679193165,10.28815562,2.295159646,3.038247053,9.992804302,10.27351354,13.22041435,6.818023537,6.676796853,9.410250386,4.481825,5.784292484,3.736117004,3.860762217,0.927414843,8.812266175,5.398664455,2.002240928,2.538525251,7.261297995,1.323721116,7.125017046,2.928593746,4.029604038,0,1.634292153,0.379201732,1.323721116,8.200193544,9.953977234,6.227913491,1.767643782,5.947797027,5.968723555,3.038247053,10.40887084,10.39218589,10.41650698,12.74538023,12.73644685,11.31983303,3.188525628,3.703197179,7.161828241,10.40503756
TCGA-G2-A2EF,7.978933466,9.637714442,0.667039196,0.371731697,2.178511646,12.88006067,14.24564172,4.196953986,6.823645026,5.346148825,5.282209148,4.488970214,2.511590494,5.654667044,7.835940927,10.5875078,7.038852437,9.664608523,12.51827626,6.601503674,10.28442887,10.26595184,4.598038501,3.337862774,12.42119286,10.81047476,1.977848829,5.806331353,5.058731146,10.84891534,9.317169942,9.214563943,2.269263002,10.09389028,1.304234158,2.719008159,8.561427491,9.48277505,14.79008482,9.190817147,9.196609941,10.63280847,3.379200623,8.099778524,6.742811949,1.977848829,2.584093977,7.563000708,2.8423775,1.612275584,1.865976996,3.379200623,1.121427256,8.309440233,1.74469587,3.673127848,0.912048904,0.912048904,0.912048904,1.865976996,8.629388191,7.006240589,5.950430807,2.081666174,5.120978297,4.149958428,2.354642288,8.202669211,8.182377855,8.195455019,13.53689713,13.53139262,12.77048385,3.206228577,6.100099005,1.74469587,4.966810749
TCGA-G2-A2EK,10.43481161,9.051489003,5.584689685,5.555688073,1.101730746,12.01309093,13.63347486,2.644560053,9.05408356,3.882979574,3.964678734,3.919862619,0.466799372,7.862372528,7.399265815,8.357247405,6.751948211,6.853147453,12.20866886,8.233604981,7.417918439,7.376227888,4.472697142,2.325219453,12.54055627,11.02241071,5.361564957,2.730116035,9.257559987,12.23491904,12.1320605,7.065550028,2.02017147,2.622354095,0.653573699,4.658756576,9.842937398,10.83288963,13.12799543,6.742971176,6.710446479,11.45259676,3.725226471,5.775370186,4.984530657,1.914484159,1.632835874,10.14262511,5.303434935,3.07891395,5.954915036,7.975092813,3.672168576,9.487059377,0.563206952,1.541118304,1.164548169,2.849629034,1.676596897,1.391586272,7.573585502,5.734546349,5.264533541,1.492976038,2.150026691,3.386188909,4.908574776,5.581815619,5.538003075,5.59327769,10.56585296,10.56676172,11.39235958,2.830385145,8.408431637,2.709197983,8.550445442
TCGA-E5-A2PC,7.231835115,11.07388869,2.275793162,1.676173964,3.330221063,12.67624091,13.94731183,3.163458639,7.403034783,6.214991347,6.236157775,3.983824145,0,6.307886399,9.412984617,8.67742922,5.196986355,7.417004493,11.89926598,4.898198096,5.880539853,8.797093229,4.652700273,3.825252403,12.34690759,11.51785842,4.911416581,2.570592865,8.835739703,13.01540888,12.49158238,8.019894657,3.206990885,9.926167078,1.068943848,1.246329641,7.215941672,8.322890173,11.35097941,6.171703469,6.171703469,9.176841699,3.479689093,1.068943848,7.637859119,1.546619905,2.698103769,8.307973882,3.514755897,2.430709989,3.330221063,7.102381679,1.068943848,4.699171254,2.430709989,0.631288712,1.404273713,0.866649278,0.631288712,0.866649278,7.790529416,8.585585843,5.8872456,3.443748527,1.404273713,3.206990885,3.290302601,3.290302601,2.974869572,2.63575648,12.78577402,12.78021181,11.34657638,4.149171959,5.574725511,3.249247962,8.223057973
TCGA-FD-A3B4,8.691353028,8.661437011,3.908502532,4.059757518,0.79719979,10.98143337,12.38344748,1.508079727,7.860845611,4.137405565,4.16733127,2.967897704,0.635330922,6.460275873,7.172957663,8.291982893,4.69478037,6.901943803,12.6775155,7.537606932,6.379487557,7.786870461,3.379342321,2.110951494,11.41655066,9.109216272,1.195988794,1.508079727,5.452464673,10.1876442,11.64267296,6.300672009,0.942725428,7.438318995,2.284826506,1.598719165,8.943466118,9.454236731,11.86938122,4.868783992,4.990955087,9.053719688,3.5251389,4.334914464,4.196648744,2.048002461,0.942725428,9.196156923,5.1862939,2.171268326,3.188238066,2.707731286,0.79719979,6.59848741,0.635330922,1.683999108,1.307690227,1.411361703,0.452977011,0.452977011,5.57473992,6.681190249,4.974122832,1.598719165,3.32727447,5.57473992,3.034359414,6.932761343,6.824240644,6.947926716,11.37917949,11.39596338,10.47262543,1.683999108,7.156266536,3.614745293,5.871413067
TCGA-G2-A3IB,6.434960059,8.716582778,2.059148966,0.841450676,2.709942569,11.14624118,12.4932737,4.882967399,7.553643216,5.131325622,5.576498042,3.15680254,0.841450676,6.753549343,9.930395046,8.119707967,3.7729006,7.23515091,11.20645962,4.073564741,5.75632977,8.841375085,4.073564741,0,11.82483035,10.98987787,7.66478134,4.432165974,9.648093495,12.51119252,15.96426564,8.123809299,2.059148966,10.97746637,0.841450676,2.523839178,9.243112301,11.88133802,12.01844885,6.448103896,6.654968404,7.907725752,5.064619348,4.80337848,2.874759005,0.841450676,1.369439682,9.532528812,3.7729006,1.755123871,3.279524783,8.215058436,1.369439682,8.928359826,0.841450676,0,0.841450676,0.841450676,0,0.841450676,6.654968404,7.066422393,7.005489772,2.523839178,6.077146332,5.195083408,2.059148966,6.677464775,6.573348136,6.71056495,12.59445611,12.57680031,11.9476225,3.497492551,4.921173657,4.203257547,10.16738761
TCGA-G2-A3IE,7.297449488,9.73022344,1.505341687,2.225842208,2.95283749,12.72220757,13.17008941,4.082132006,8.601395639,6.15970799,6.14728496,5.763641506,1.505341687,7.426428231,10.18615868,9.247555768,7.918257548,6.122113297,13.10181716,8.100063041,6.255419324,9.2975982,5.262709688,3.794149138,13.31995488,11.90114072,8.429941877,5.19189577,10.5991773,13.52516418,13.49468939,7.446846613,1.505341687,7.245946045,2.561640183,3.588986331,10.03841954,11.99858421,13.25132705,7.940027297,7.975595751,13.22644549,5.167497068,4.182950148,7.09887455,1.154418594,1.154418594,9.73022344,5.415561621,2.95283749,4.673495538,10.34144997,3.26027005,8.52182774,2.225842208,2.561640183,1.505341687,1.154418594,0.689722289,1.505341687,9.898107275,9.103874955,6.935090434,3.513559215,3.433970142,8.52182774,4.602467392,3.349732699,4.230834669,3.588986331,12.39695905,12.43322817,12.54591517,4.837125264,6.10936081,2.561640183,10.37380129
TCGA-DK-A3IV,7.555711346,8.936509851,2.116741019,2.071641181,2.633646262,15.89043845,13.73458041,3.127987307,7.17088844,5.282062142,5.241913803,4.566358167,0.485896657,5.325932503,10.12032301,11.01561608,8.169891453,7.177555299,13.31981835,11.34582721,8.259968024,9.139655755,5.692773044,4.111465475,12.5959517,10.56991467,2.752719908,3.254451339,9.60341159,12.43653142,12.8404658,8.223707769,4.375443885,9.10719929,6.459962498,1.586058052,8.619534689,9.432232471,13.56786335,7.501479726,7.524673132,11.94016844,4.259573425,5.296834331,5.321123388,1.303539962,3.294257107,8.078808607,4.239323491,2.570209101,3.512460784,7.593094411,1.37952282,7.953115286,0.951883912,2.633646262,1.138399684,1.586058052,2.88894621,0.485896657,6.08766648,7.84419563,4.949567522,1.223331722,5.73315734,2.88894621,3.083242988,6.503063937,6.617317101,6.654113084,12.91017293,12.92242974,12.36353156,3.254451339,6.906113303,2.071641181,9.921001166
TCGA-GV-A3QH,5.678605322,10.09296456,1.382393903,0.850801823,3.833679383,12.3844344,14.51584303,5.459018686,7.984702851,6.618001569,6.488435892,5.6557935,1.140944834,6.257939865,11.02519591,9.822960048,6.211767015,5.888839766,12.68767256,5.067891218,4.760957864,10.19042941,7.389969949,5.050506834,13.3497383,12.73068834,8.020857464,6.545394497,10.8291893,13.35599862,13.89510323,9.399040698,4.844026642,11.45162636,7.01300125,4.922571702,8.907760492,9.952618425,11.12407344,7.607670328,7.7053249,11.0532879,7.021948527,5.231101497,7.534527991,2.075194422,3.950753286,8.973805239,4.903332662,2.326973025,4.09339614,10.3587834,2.541271479,8.366472854,2.96897085,3.465163063,1.589167593,2.075194422,0.487230099,1.589167593,7.322771681,11.29942756,6.475467124,4.023836927,5.828922341,5.215586698,4.059035759,9.222068398,9.238473923,9.20743637,13.59569648,13.5948535,13.51298227,5.135406609,4.023836927,1.140944834,11.00728613
TCGA-CU-A3YL,8.481289144,9.05170834,4.248401551,4.672906047,2.585379379,13.95832787,15.75042212,4.807837371,8.174175745,6.098525127,6.253159213,4.672906047,1.000250286,6.335884503,10.26259478,9.65244833,5.160357695,6.555083872,12.68442695,7.671154135,6.066582056,9.131070012,5.960494242,3.555046635,12.68256215,11.97428726,8.112938038,4.833372806,8.754551549,13.49288554,15.80402607,8.669384095,5.459920577,9.838127727,1.907257571,4.108995827,9.459418837,10.65692489,10.4817949,6.820674871,6.811067515,9.644806678,3.977748471,0.807569249,6.165400294,2.585379379,3.644316509,9.053067449,4.755369335,4.108995827,4.267260866,7.500343467,2.322328243,7.308836215,1.807712254,0.807569249,1.807712254,2.459841024,2.585379379,2.170314156,7.116840693,9.215425688,6.093250152,2.087845359,8.986341291,4.492331222,4.248401551,6.028398662,5.977772325,6.200165878,12.66833253,12.65401714,13.27967556,4.322403457,7.069274888,3.700901529,8.555087861
TCGA-DK-A3WX,8.316341397,9.310103073,2.644383543,2.833429734,2.426775714,11.3901916,13.10003709,3.000549202,9.114368743,4.460030803,4.673028432,3.409959619,0,9.257425069,11.01141773,12.59325983,6.604247601,8.73618226,13.24835123,6.875603708,7.038169888,10.35211864,4.721703107,1.858435422,12.07773534,11.944699,4.460030803,6.775409037,8.183640552,12.02568058,15.80123379,9.59937731,2.833429734,10.83667772,0.907183721,4.516300127,8.003440279,9.775414053,11.7468794,8.895822962,8.919489648,8.929884831,3.285965574,3.285965574,5.742082953,2.426775714,0.907183721,10.82628183,5.694102543,4.401477425,5.061304826,8.008353387,3.629933583,6.349348167,0.907183721,4.721703107,2.170413191,2.170413191,0,3.989272823,9.14369088,8.430555632,7.973604996,4.066679412,4.066679412,5.239015816,5.336002535,5.135036169,5.272074489,5.336002535,12.30312372,12.29585842,13.64078785,4.401477425,5.833506723,5.022976191,8.382168776
TCGA-DK-A3WY,9.876168351,8.530245023,5.488011057,5.565285665,2.78423196,12.01832366,14.16617834,2.474823825,8.03657089,4.71503815,4.362167151,2.970575946,0.81543771,6.471848149,4.000603011,11.07939335,8.985438959,8.087835131,13.88925039,10.34358944,8.921315117,7.788955995,3.226224279,2.080414806,8.576204734,6.182179815,1.944622724,2.861680889,3.338850528,7.345665481,6.629624383,7.446518762,3.894035926,2.659656768,1.333231934,3.365685119,8.820052925,9.491074366,12.91142581,6.601678616,6.673241309,10.45144946,1.871612247,0.464580448,5.506214547,1.438092138,2.823476078,8.644908656,4.147006405,2.31878537,3.758861085,1.713474555,1.944622724,4.60672914,0.650648771,1.220148523,1.713474555,1.097441573,1.333231934,1.097441573,7.137597347,5.692617203,4.766288623,1.333231934,5.175614298,4.835111774,3.894035926,7.141484629,7.137597347,7.119973776,11.3562659,11.36117063,11.26834085,0.464580448,8.372156046,0.963318748,3.283636167
TCGA-FD-A3SJ,9.566977703,10.27679328,6.038668432,6.07053052,2.870340847,13.21013369,13.00182948,3.970849146,7.974070126,5.08873054,4.972118126,3.457116992,0.666482113,5.948951107,9.506824772,8.829418545,5.137679137,8.425944504,12.13682699,7.056578716,5.125596801,7.977435383,4.274257039,2.61776465,10.03903482,9.71341879,6.396353379,3.621004145,9.535360748,12.27809714,10.86022922,7.606754216,4.91007553,6.59345057,0.526468503,3.418023536,9.278637893,10.28139528,11.20936103,7.07240116,7.040580817,9.909597271,3.336507488,3.034422806,5.657395172,2.43402367,3.315387984,8.446123995,3.638115785,2.749573097,3.181734367,8.399846421,1.805536806,5.415862079,1.386697844,0.794102235,1.921889863,2.029555364,0.794102235,1.386697844,6.760982539,5.339460494,5.982833695,1.214868348,6.937226568,4.722264634,3.315387984,6.666155277,6.634530381,6.686859854,11.51542791,11.52408332,12.41907049,2.029555364,8.115182428,1.019770934,10.06001821
TCGA-FD-A3SO,8.387693754,8.929332285,0.924212408,1.483000545,2.674886572,9.75578378,12.51821767,2.569748936,9.151681436,4.780341704,5.18812703,2.333255982,0.924212408,8.408805019,9.473785288,10.74856509,7.005242212,8.643871803,12.49832307,7.95334133,6.900739737,9.713219462,5.824109658,4.915212299,12.15571786,11.07370918,3.501177589,4.100780567,7.288109576,12.48166414,15.79678284,9.055169936,2.569748936,10.11114104,0.924212408,3.109361228,8.029661506,10.44423981,11.9796462,8.414509421,8.420191357,8.930659844,5.133834992,5.934100924,3.808991349,0.924212408,1.483000545,9.781762564,5.205779607,4.405792955,3.18250607,5.996283139,2.333255982,8.986619161,1.483000545,2.333255982,3.382016856,1.697826741,0.53488235,3.109361228,8.663167456,8.123200134,6.703619393,0.53488235,3.898550553,6.131730636,3.808991349,5.519868229,5.679994086,5.402305616,13.19068125,13.18915681,12.38037445,4.174350726,6.640118075,4.87164147,6.932892875
TCGA-FD-A3SQ,9.764733349,9.950191598,5.162737856,5.187478609,2.199636856,12.97252888,12.80021934,3.543123655,8.917117788,4.77582195,4.77582195,3.769738845,0.695631313,6.540266903,7.59578303,7.854023845,4.310021224,6.581918587,13.10954486,5.526893242,4.534896664,6.785238387,5.096353031,3.729871727,11.05675147,8.964052803,3.930796842,1.635343461,8.064325915,11.46111045,11.59312086,6.459280767,3.870960121,5.956331524,0.168538065,2.513213802,9.019533464,9.792818585,11.35665681,6.77711114,6.745803205,10.01814286,3.17866748,3.480435495,4.959408509,4.226535349,2.661862676,9.139770656,4.595310481,3.51212004,3.833829333,6.197087194,2.034906958,7.329615949,1.080839779,0.695631313,2.574523232,1.897707822,0.993745363,1.576616944,5.858043627,5.759183643,3.660876263,0.993745363,3.346243518,4.77582195,4.527163942,3.743283584,3.543123655,3.603200936,10.32607053,10.32885322,10.7010725,2.238039338,8.16803789,1.897707822,6.809348958
TCGA-DK-A3WW,8.8699008,7.614631546,0.850821821,1.050585279,2.606207208,12.25670391,13.36773336,3.735604058,6.0047449,5.911528586,5.955780009,3.411742275,0,4.864110157,10.5282708,11.2804125,6.532973722,9.294665235,12.88596826,8.752959104,8.515973254,9.958499984,4.342317358,2.993476193,11.47242179,9.707588654,4.796195548,5.436932031,8.372942015,13.10620966,7.651614096,9.707588654,3.764324815,11.29062934,1.226023234,1.879088176,7.721020857,9.154558745,13.42717568,8.506441626,8.414304754,9.490020163,2.47335131,6.206587903,3.582741928,2.541308159,1.980488936,7.07597395,4.070621944,1.382421019,2.47335131,6.802438364,0.342376104,6.987388974,2.541308159,4.521244759,0.618882321,0.618882321,0.618882321,0.618882321,6.222199757,3.582741928,6.690917747,2.16412752,3.847207917,3.847207917,1.523510771,6.656857628,6.532973722,6.477680452,13.42640369,13.43602397,12.45946271,3.08739342,7.820100608,6.080930275,9.524008315
TCGA-FJ-A3Z7,7.50932342,10.58456638,2.44612016,2.686671063,4.174435422,13.80499058,15.79544616,2.379147379,9.039026938,6.645653562,6.557532842,3.570040504,1.689184188,6.851132735,10.78926523,9.680700975,5.367810273,7.136113697,15.78008955,7.407975365,6.148848894,10.46476775,5.02860407,2.985759619,13.9745278,12.49429528,4.670850191,5.212969098,9.503863573,13.68805092,8.274936699,9.984081886,6.28770178,8.147420509,1.160899541,4.07213968,8.833936044,10.33494158,10.53254656,7.399551401,7.35667759,11.42976899,2.157273682,4.113932318,6.314834046,1.449089071,4.791653491,9.493511188,5.576510166,4.232502973,5.260260715,8.572470893,2.686671063,8.674624359,4.00708909,1.894965177,1.894965177,2.892786377,1.79574077,2.44612016,5.359147763,7.43501842,4.09318737,2.44612016,4.842259366,7.1883959,4.90311831,9.232854086,9.261608648,9.234039028,13.65934127,13.65403928,13.32717864,5.598757778,6.576340474,0.800397573,10.15646792
TCGA-GC-A3YS,9.028756259,9.754707406,2.559188314,2.401095227,2.185224641,11.18683454,12.55421751,5.49325779,9.444539241,6.268620801,6.363850064,3.347070174,0.166514932,7.520890302,8.047281814,9.609977083,6.439010294,7.513181384,12.92123705,6.103887215,5.949650764,8.991096333,4.731720567,3.495297983,11.94759929,10.72392075,0.794157146,3.993309068,7.481927069,11.50150338,12.7936799,8.587939089,4.209078216,9.210752142,0.451047014,2.903854088,8.865413251,10.0780579,11.56492372,6.824154055,6.853450755,8.847515818,4.35421898,4.870929899,5.543319804,3.414835733,2.646345172,10.07298701,5.938181939,3.804101379,4.371376388,6.492917477,2.728535075,5.26901833,1.835610446,1.622859151,2.806294151,2.2608278,1.230070176,2.332665547,6.238547836,5.48539939,6.634659579,2.145883493,7.310171054,6.085810476,4.62846648,5.750944175,5.757484446,5.932413154,12.46802551,12.46015338,13.25490808,3.51086561,7.509311423,2.806294151,8.424431569
TCGA-GV-A40E,8.217804553,9.374485947,1.258058757,0.875813084,1.690095219,10.99408242,13.38526426,4.703281911,9.136235431,5.997891359,5.953220858,2.887913576,0.638486308,8.002944206,10.13958828,10.76496689,6.85745235,8.56709743,12.49066967,6.175064454,7.847735827,9.674886267,4.957056804,3.348440082,12.8022257,12.05786079,5.290336002,5.824500365,7.97129075,12.05191487,12.28734551,9.152556545,3.225031786,10.55386085,0.638486308,2.022127018,8.790307514,10.59338493,13.25087471,9.915509404,9.951238858,9.158190451,3.387336896,5.927059789,6.322841735,2.117751553,1.690095219,10.00028917,6.106783412,3.225031786,4.168256522,7.550691385,2.775113138,6.429186154,1.690095219,2.715223251,2.447198042,2.775113138,1.079559023,2.715223251,7.599130236,9.224806401,6.786472904,2.519015202,7.06362955,5.104407744,4.336710063,9.582582099,9.585198433,9.589374726,12.53383568,12.53302284,13.42972253,4.821610784,6.575309154,4.145746572,9.540062291
TCGA-FD-A43S,10.00868967,9.128963595,6.668081828,6.606817689,3.206876205,12.46972262,14.31720402,3.041264188,9.400241648,4.820665618,4.797764125,3.041264188,0.638135947,7.426364029,7.13124483,9.755747516,6.71772851,8.025568691,13.18891529,10.4431896,6.861321143,7.366341817,3.55980369,2.116997461,9.448137404,7.3437914,3.600072155,2.257902218,7.5514292,10.86332029,9.578352701,7.562510596,3.021631984,5.224315462,0.638135947,3.241232782,9.720221024,10.49782958,12.59464027,7.829221706,7.79854749,11.28519213,2.940317873,3.876310362,3.189386229,0.737755975,2.079510555,9.583801594,5.283211248,3.241232782,4.762715396,5.576843323,3.726719306,8.512844542,0.638135947,0.830939996,2.416643046,2.854145297,1.000988629,1.738348908,7.228642517,5.535911889,4.726794005,1.586280041,5.378897874,4.031602339,4.144822099,6.49736495,6.520279685,6.532469279,11.68657785,11.67567699,11.66834728,0.737755975,8.627679766,1.079042851,7.621574523
TCGA-FD-A43U,8.776697454,9.351767097,3.199493165,3.10460823,4.315174276,12.24685449,14.37127023,2.775556081,9.626792853,4.908912942,4.870977673,2.775556081,0.256905581,8.220343475,8.294762131,10.63581131,7.544982842,8.974132818,15.55894157,8.985272814,8.139883804,8.417444858,5.211750568,3.288520838,10.70415303,8.960650275,5.429658642,3.372372536,7.873481905,10.43107591,10.61085405,8.269468962,3.344959839,8.967968956,0.831595969,4.035461245,9.708718811,11.72796373,12.02299691,7.937970344,7.919505529,10.82997702,4.01821024,3.372372536,5.00836717,3.872231074,1.652622326,10.28321133,5.875149459,4.182086095,4.781790359,5.607441612,3.199493165,7.534403975,0.831595969,2.505362268,3.77287432,2.893777484,0.664246164,2.454967052,5.211750568,5.234336609,5.658439439,1.821250193,3.425682862,6.129268817,4.822111288,5.601662261,5.680539113,5.675045837,12.17734179,12.17885878,12.51060102,2.601160695,7.365640856,1.560290887,7.407649529
TCGA-FD-A5BS,9.593326797,8.094198355,3.226288872,3.340920833,1.73197694,11.41112124,13.64425642,3.226288872,8.760847874,4.76337147,4.616348404,3.405568063,0.207628021,6.809132669,8.613553782,10.83797832,7.284877047,9.436512303,15.93288827,8.961868744,8.813913426,8.872738431,4.335838083,3.075506105,11.58982591,10.01085841,2.372753783,3.987292667,6.459285702,11.78622019,7.137236641,8.604402718,2.283836156,8.609557332,2.456507856,3.467442264,8.086003348,9.273959248,12.64635589,8.525394516,8.470421244,10.63893085,3.742337734,1.162407926,2.936572551,2.372753783,1.162407926,8.951080374,4.811880763,3.101756459,3.318711486,4.941077147,2.496629287,7.966992059,0.947651945,4.015182374,2.372753783,1.514733808,5.876175227,2.139255334,4.835537132,4.97697404,4.874122321,1.258878272,4.069394556,6.139551496,3.929841737,8.619243863,8.684744862,8.600380802,11.77179564,11.80050195,12.51570657,2.64680942,7.961627084,3.021527343,6.459285702
TCGA-FJ-A3Z9,7.709715757,10.61642137,3.418231919,3.019030754,3.461177665,12.62321146,14.68770246,3.695034258,7.755721453,5.228825231,5.057495112,4.326077876,2.186853582,6.483893745,12.12517585,8.344204389,5.228825231,7.446724037,12.16163888,7.720803303,5.917286261,10.94166463,4.044787266,2.378271617,14.4165865,13.46760607,7.669079866,5.289658248,10.49509674,14.61440813,15.91788042,10.28182906,3.328303683,12.16113023,2.465228771,3.98718223,10.20060156,11.03434311,10.7758828,9.242400961,9.226930348,9.876998952,3.543414467,7.605895873,8.374007457,0.718982742,0.977485825,7.980853978,4.179475142,2.835357594,2.547241282,9.346285078,2.835357594,8.410073386,1.841604048,1.196632851,2.285734814,1.196632851,4.100180246,2.285734814,9.555206625,7.875654117,5.854240615,2.186853582,11.48649916,6.916916564,3.621215195,8.919529251,8.934845688,9.022583194,13.36175402,13.35162516,14.73517331,5.029232666,5.458131854,3.418231919,10.59699626
TCGA-FD-A5C1,8.239075322,9.012951911,3.45623658,2.582033985,2.582033985,12.87798186,14.77353493,3.611482137,8.720580795,4.20612861,3.939228365,2.04173221,0.699088723,7.905642702,9.733736477,10.42275232,7.057207301,9.907693376,14.19783381,9.400034886,8.531769875,8.52201537,3.371863678,1.804844924,11.86400602,10.66802824,6.907906232,3.08436179,4.254056863,12.80519835,14.60780539,8.027855059,3.611482137,7.92797566,1.521270392,3.611482137,7.573932268,9.449760666,12.99993747,9.957395496,10.07129874,9.66780924,4.15655324,5.596470424,6.907906232,3.282248075,1.167973158,8.827404019,4.697060078,3.816913093,3.611482137,3.186695144,2.04173221,7.419621423,0.699088723,2.582033985,2.854951341,2.7249366,2.423404446,2.7249366,7.730364262,7.660949646,5.215748012,1.804844924,7.64755421,6.690005978,3.08436179,8.162660345,8.108285467,8.172046732,11.84994173,11.85796063,12.61297698,3.611482137,6.869959142,5.263362957,4.512338719
TCGA-LT-A5Z6,5.577214689,8.17785144,2.088033357,2.340448615,6.543286238,14.25665738,15.50284935,4.414338931,5.94398125,3.676644622,3.253333099,3.371361332,1.600412969,5.539888754,12.6860901,10.15263394,6.43900943,7.548118549,14.43352434,8.611768866,8.638501049,10.92984215,4.494568321,2.451820641,12.94640118,11.41960304,8.729727587,6.172537919,10.38350452,14.33850284,16.15106347,10.67217601,8.335016952,11.91511923,1.150156705,1.600412969,8.660405617,10.35602767,10.82448597,9.477997254,9.554074284,10.94002636,2.907537163,5.407996177,5.084203296,3.676644622,5.865693091,6.604828169,2.651678819,1.150156705,2.340448615,9.927874999,1.392779011,10.13501118,1.781888849,1.150156705,1.150156705,0.858315264,1.150156705,1.600412969,6.658057035,9.999511948,6.753537818,1.600412969,3.808047662,5.322655427,2.340448615,11.83841066,11.83166943,11.82020141,12.63611681,12.63823396,14.80816691,5.407996177,3.426941388,6.180644776,10.54920619
