"","hsa-let-7e","hsa-mir-106a","hsa-mir-10a","hsa-mir-128-1","hsa-mir-128-2","hsa-mir-141","hsa-mir-146a","hsa-mir-146b","hsa-mir-150","hsa-mir-155","hsa-mir-17","hsa-mir-182","hsa-mir-183","hsa-mir-18a","hsa-mir-200c","hsa-mir-20a","hsa-mir-20b","hsa-mir-215","hsa-mir-29a","hsa-mir-335","hsa-mir-34c","hsa-mir-363","hsa-mir-381","hsa-mir-4661","hsa-mir-4772","hsa-mir-485","hsa-mir-629","hsa-mir-651","hsa-mir-708","hsa-mir-9-1","hsa-mir-9-2","hsa-mir-9-3","hsa-mir-92a-1","hsa-mir-92a-2","hsa-mir-93","hsa-mir-96"
"TCGA-VS-A94Z",9.3323262469101,4.66459900222091,12.8117030312383,5.54165716290473,5.57375090634383,8.85597376206591,6.60972977565012,9.4504699801202,9.60356286500782,9.15408291419237,8.96208375336585,11.1742645302188,9.47563716635972,4.08571391412372,11.8808666457903,8.9711487015384,5.90545738395296,1.50268804840154,12.7644705858064,6.17497408435696,0.836628680916648,4.81985075664889,4.45658243531895,2.51481256820851,4.17210614941651,1.50268804840154,6.02634799570885,1.95662618142584,5.32306950030748,8.01111680673914,7.99194581707092,7.96497365476408,12.9748028655964,12.9680267247304,12.2877688717843,3.22999360445161
"TCGA-VS-A954",9.63940112329481,6.10064791723843,11.3496561138203,4.935700884029,4.73085120968898,9.77386711909021,6.57629135476764,7.87673929477922,9.26131937403263,7.59220132868125,10.0678758560304,11.8586776862856,9.73271455029811,3.53549499175324,12.3523059986129,9.89308416512102,7.38994137514648,0.952257515324307,11.708115949364,6.71968976003985,2.72451712731775,6.23802700951633,4.13064576116373,1.80449225003272,3.57375587399885,0.698899429606515,5.95605725663378,1.35510875616734,5.91938446870842,9.64502740802727,9.681620541801,9.66343999229026,13.8013949178604,13.7903308171124,12.3226844129183,3.68280316642109
"TCGA-MA-AA3X",9.15465817364546,4.94407454031779,10.6052466892244,5.97401436568419,5.77713001641343,7.86751723733709,6.54542019834661,8.92461276854077,8.21765330191955,6.71755912479245,9.5078288126419,12.4211596717302,10.731790411472,3.4499252708242,12.4130009312245,9.04525894157686,6.77401804974135,1.87690311968625,9.4624795185302,4.0244501825786,5.09675946496753,5.47668607318191,3.4499252708242,1.1013206253542,2.90520165418717,1.7185352323265,6.50959263931467,1.1013206253542,3.882263888628,10.9846052436729,10.8931373250712,10.9477072024288,13.2722281856233,13.2706682511504,13.3907791089291,2.82972557608273
"TCGA-UC-A7PG",8.38364247123507,4.18546158264145,13.0930855615654,5.09030719417054,4.67070739927413,9.58090297560318,6.77861277932388,8.02556443293555,9.30133211167176,6.23651123553273,8.95999758369756,11.3293981347504,10.063029160683,2.3126802741521,12.7700654674149,9.05454175233955,5.5330003007456,0.732349093718853,10.5601911679801,4.31093961616448,5.04767300261164,4.01888925795339,4.13204622155417,0.732349093718853,2.65322881860414,1.99133190801455,6.0971236784186,1.57726010593754,5.45901281561995,10.0486873538033,10.0652572450125,10.0634750529165,12.0976112248869,12.1032603290723,12.2680438096484,3.40455698091695
"TCGA-UC-A7PI",9.55027957662725,6.87716526466743,16.5743119264785,5.95446157900048,5.92977869121235,9.96594915075893,8.7167041096926,7.97117771252907,7.09927983248331,4.78180042888403,8.67126698346246,11.8245493594868,9.85069328944282,2.38064163201987,13.1977855161652,8.85619001239295,9.22010528300816,5.90466614537688,10.1545768196438,5.56970054824712,2.95089612008892,7.05659696686936,3.13491303730282,1.53279420420919,1.81746363135721,0.705891226825132,4.96787483865058,2.38064163201987,4.69071482320887,4.87783547053718,4.70242001102513,4.83594033984206,12.2319986804146,12.2348980952698,12.4920250603388,3.83331526810613
"TCGA-VS-A957",8.94490941642368,5.21393065808391,15.4152250036247,6.36607063875888,6.26074413267168,9.92551809091807,5.50085669473428,6.51377898734745,5.65948808854857,4.98506919677558,8.73235720433568,11.21314334082,9.13851644105002,2.37130682198536,13.2788028184549,8.74461722193251,7.39977997406967,1.39689490067103,9.35748629671973,4.80945987503702,5.1854335132793,6.04771714414602,1.89616991671873,2.37130682198536,1.66802333527186,0.240597649871598,5.74007553061296,2.8050695327072,3.0139651054816,8.86461793500298,8.88580563886296,8.90504911305186,12.5728946504077,12.5761139940741,12.6495881458054,3.40851745088752
"TCGA-VS-A958",9.04316911747583,3.89830946340663,11.6446928540662,6.97956132101302,7.00089327009978,9.54447151083219,8.02366680774187,9.46227251917738,9.64206113812579,7.81067869223604,9.63184206669365,8.07485627887568,6.10566429278371,4.19336276416636,12.3768283942052,9.30222933673125,5.82863584640523,1.08944594711354,11.3283089299792,4.27967453640683,1.32417521696481,4.69009840464948,3.52697985136754,0.248519048985355,5.25631041676439,0.645204537064625,6.55541147510266,2.1321714492779,3.84268563832284,5.37215902434964,5.43619839272378,5.31198773484077,12.6696196387315,12.6565734458411,11.877594658809,1.32417521696481
"TCGA-VS-A9U5",7.01606679701015,6.35839146163975,14.0197945338134,5.86997822283763,5.90156738923874,9.77854269983995,8.69621505321672,9.0406869979624,9.56877441019969,7.80366687639652,8.17203566246891,13.6393037377613,11.6484846949214,3.08902587566298,13.0079581674357,8.02058824471438,8.44070148556549,1.35255007048665,12.3827778142621,6.3446671787694,1.73571539018024,7.51187783473998,7.36098001225535,0,3.43824760028702,4.25743989192775,5.72918900557071,2.68654691678666,7.63538407282211,10.0117188999874,9.96501449818533,9.91442662735512,12.0795247907256,12.1076456221796,13.3480938788541,5.00326990184493
"TCGA-VS-A9U6",9.9856571591885,4.97891812361402,12.9831674471033,6.21424097027394,6.41654381048801,10.1229022108248,7.06308131088636,9.83365439729272,7.85620671417878,6.98567805802733,9.526013648974,11.5103033475674,9.83333881391814,4.19876820823421,12.7895568825657,9.46213200765924,6.89665392103807,0.676936237579522,10.8019088537314,6.30078863908856,3.03296338040225,5.29717020893964,4.06753933888373,1.37664767842398,2.92336808831856,1.26126722477167,6.80435149461436,4.13464538786817,4.61767920910212,9.16389101480989,9.19271595282197,9.2151745237575,12.499055912873,12.4953704859853,12.9801416229436,3.37577275976628
"TCGA-VS-A9U7",8.37680892799286,4.61249847134417,14.1455983728069,5.76881341440876,5.80079053560941,8.23187086649847,7.09683987173084,8.90034129965093,7.87585097376722,7.10454670553466,9.31333116911015,10.2478281681308,7.9504449911621,3.49375402081244,11.0874114741602,9.57700356499143,6.05526961389881,1.15186141383545,10.279946151423,3.01571574838992,0.793439806497643,4.21698683360761,3.21872321087931,1.67789471324702,2.43274939971368,0.574151898572668,5.71612842065934,1.43872133757577,4.81395999737739,10.3865150875802,10.4139108778695,10.3980586157137,12.5511141223487,12.5556308718432,12.3620575511313,2.36592009221685
"TCGA-VS-A9UB",8.90794974300679,3.77970338857342,12.6429554130942,6.07467401067065,6.06816945581654,8.18265240140201,7.67127902614431,9.39225784382523,8.79036883934173,7.44146348535609,8.64606193794333,11.5738463153652,9.40134245427697,3.93075635263123,11.4884294346704,8.46480502415629,3.37838246852243,1.49527303583523,12.0064863553551,6.95885056133606,1.77634238162926,2.6909811002661,2.30496217852113,0.933260650051718,2.93928432199338,0,5.74019547933436,3.10095982410955,2.30496217852113,5.15235859281753,4.96899282271033,5.07660800501634,12.2052010866417,12.1961875804396,12.6921674951625,4.09333841405206
"TCGA-VS-A9UC",8.44802268519878,2.95975216777042,12.4152885194969,6.17802453572381,6.07683156278761,8.73607318264973,5.32526515352111,7.81301820777494,6.90004459974191,5.82113618574405,9.21262728574332,9.94327470207218,7.72033643047191,3.72917489039529,12.3173601336476,8.63185605413677,4.12473094142772,0.783470064970766,11.9812533855982,3.49082424829422,0.783470064970766,3.08766124060811,2.87718335457175,0.899577053837988,2.78960051926374,0.899577053837988,6.43773423147404,2.06128231396671,4.02598944418187,4.68994532082275,4.90664546089629,4.79862623329941,12.3235448192253,12.3288943046257,12.1153465908164,1.44944991633859
"TCGA-VS-A9UD",9.85305358299991,7.10260276960853,11.3868618490421,7.75381549548469,7.71361068837628,11.6597539099768,7.1841806593165,9.28148201507494,8.45526446376048,8.05179841362951,8.45314265860912,12.7165880179375,11.0785171283577,2.89680774583671,12.9352966291064,8.21095219517061,9.47114360525483,2.12195632820169,10.8752359954228,6.34358916051016,0.826788043754466,8.16890586843528,3.43304008907602,2.20500113044046,3.9962818058781,0.826788043754466,6.3708211397466,2.94592171360393,2.73855903616159,7.80629047102759,7.79293019152771,7.82446114603416,12.2341405283438,12.2251536169062,12.7714209155099,4.25200260544136
"TCGA-VS-A9UH",8.37476566702634,2.65332238484017,11.4760360693466,5.88758824105626,5.92804171120901,9.06643115209117,6.71615869114449,9.4702354098998,8.61759662066627,8.43615933602179,8.88237348473154,11.1907636644102,9.4775546438965,3.15974477761487,12.2891483526184,8.16229700413485,2.80996260536066,1.66200446558029,11.9217998724811,5.38840010428126,3.64896167238146,2.12667292419023,4.88851332464379,1.54796896774557,3.44105421926497,1.54796896774557,5.65947787013611,2.27742094496162,5.92804171120901,4.13708967322862,4.05596999243178,4.03495686096559,11.8229804679085,11.82804737201,11.8393595848426,2.80996260536066
"TCGA-VS-A9UM",9.23597435574077,4.53303276745805,10.1745467755383,6.08728158069144,6.06720194040269,9.26333721790794,6.34009655799006,8.42744221360992,7.8945373743471,5.83585062425479,8.2441256482735,10.6580115208253,9.37693553084481,2.54425068809398,12.3098499242643,8.43865006652307,5.98090285562138,1.05242354584032,10.0722965595207,4.10805778446016,0.852404812717878,4.7926488219264,3.90324530514005,0.955878163634615,2.81584467948638,1.22805767015563,5.91822824019266,2.9218778695948,4.02721254034644,6.80249267435551,6.80768877715933,6.7885442005529,11.1554455449375,11.1720769993147,12.355580359618,3.19996061949952
"TCGA-VS-A9UO",7.98959780546081,5.56606853356718,15.2474554987734,5.12223595174348,5.06545327400252,9.6721059370742,5.55922992621479,7.06209344762518,7.2836343711246,4.50662117275007,8.12658520684405,11.5395813570669,8.41872549461468,2.5121656876349,13.2010882830649,8.13810412545477,7.35447174924925,6.7650224588998,10.3171474693139,3.85221532503452,0.534133336855183,5.82743780304865,2.72266339788168,0.534133336855183,3.58228742960757,0.923068531850687,3.73573737408734,1.08418743302236,2.33131826784827,8.67585040008084,8.62190296885718,8.69547425612281,11.88307425445,11.8917762831908,11.3015503596195,3.18035476418903
"TCGA-VS-A9UP",10.695463643904,5.80932970142139,15.4899561557199,7.41429013058714,7.51407916808884,9.38800786473109,7.32022654212461,7.72643807265739,8.87008622481809,5.04847898342338,8.54413528032301,12.105558069491,11.222422233774,3.89459506189741,12.0006324003781,8.21273928710947,7.91151195276095,1.96302052854189,11.4592828017845,5.9656785600957,3.60655889456493,6.51869587533577,5.28136876620406,2.76501443368916,2.8911691239596,1.61849850527341,8.79338936165497,3.97277765104898,6.49901483077817,9.43795993649372,9.46357187107786,9.41538908235599,12.5743045173509,12.5607223267286,13.0414609729463,4.13458427897902
"TCGA-VS-A9UR",10.5606121855375,6.21531981943363,14.0029207083936,6.44736905820067,6.43243616847214,9.39178884443873,6.71401042166005,7.88922818076511,7.9785834849167,5.47634169856558,9.80656510892397,12.3189699530939,10.6450364941065,3.88127423626187,12.628537293262,9.74120078123683,8.21508970758146,0.174245328831927,10.1922596407349,4.83147309827242,0.924949665917512,6.86304853058139,3.97847050280975,1.01934039488123,3.01088132502088,1.67009568772413,5.56116169284451,2.6762008242768,6.31172973578821,8.68668735109735,8.67992954159676,8.73877283826941,12.5994075345902,12.6146071289447,13.096411545087,4.2748187247561
"TCGA-VS-A9UU",8.43454380665869,4.81618419353698,11.2407827767165,5.38990407801718,5.14546515148302,9.42453600816904,8.14133770423568,8.21332395927132,9.51480351226311,6.96371973114614,9.26270356948324,10.8645806453602,9.3760722354603,4.01200614518668,11.9581022839414,9.173568953852,6.58390448214272,0.755226014882458,12.1041077478249,5.15941682634172,2.62274742620256,4.99798386828354,4.4805734070057,1.61526891259776,3.88341710431155,1.02278963977447,6.29256606491891,2.15039037742682,5.93524483624346,11.0037548361645,10.997215183669,10.9655543757745,12.739575663761,12.7389950997235,12.6732072446879,4.04243912395633
"TCGA-VS-A9UY",7.94485928308567,4.47332799408399,10.4223262151844,5.40290618511898,5.53383395273968,9.26248346540656,5.72866910067335,8.1344813469489,6.40489057410334,6.03903461968293,9.39327280381588,11.2871296173539,9.83259948909271,3.52291196963066,12.4382928591174,9.3190573431889,5.81703275722097,0.532654089117454,9.86784869245627,5.06080982985606,0.920808538101416,4.11273882647896,2.26183135793996,1.35786612606047,1.87952071309403,0.290771175221534,5.7467801153134,1.7892008966713,5.66660234590785,9.33510707850287,9.33759879861846,9.31349875028034,12.4048822981567,12.4114018991418,12.658017145962,3.06500404804922
"TCGA-VS-A9V0",9.57534862075879,3.72606128369297,16.5517859732792,6.9149235979369,6.98019249643679,10.529684355369,6.42791934841755,9.27757758631511,6.78178844501139,4.71499678752073,9.6503104148872,12.9788671022259,12.205136407955,4.0837243067315,13.4607692667807,8.91787662120125,5.20558835993711,2.93514571529749,11.2235247557168,6.78178844501139,1.37606807113369,4.23400597972647,4.33250780399659,4.06091818686349,1.87158110142515,1.6449946616293,6.44563436380775,3.69677316995396,3.40239502338684,6.75717209678562,6.67319870207699,6.75006100993905,13.155972816699,13.162808207545,13.1860068573944,5.63418119355368
"TCGA-VS-A9V1",9.54603019260529,4.42115798086484,13.6982491931505,6.10269556285221,6.20083100148607,9.98067805661924,5.53656869587238,7.17364030276711,7.71477830960137,4.78685696434774,7.53727158704482,11.0769286711904,9.84877450463744,2.57812695370895,13.1116555428932,6.95982530989061,6.46937055693247,5.16735150432688,11.9831065844683,3.96773847020416,2.61022924346862,5.28139966663047,4.448050937554,0.488624003895571,4.6312931943475,1.38538851502883,4.92088197881463,2.87092196080569,4.6312931943475,4.82838776105823,4.63909402379621,4.80083380615283,11.009884736554,11.0235450912146,12.1921221764058,3.30280581441755
"TCGA-VS-A9V3",8.42743217742455,4.95577468580961,12.115708391103,5.24178287876257,5.11076140799255,9.81287837159599,6.55692170554607,9.48843227318564,8.70396207233164,6.50195690969329,8.66362763652902,11.2765179787106,8.92898890578889,2.87485262708756,12.8678109012171,8.87088391004989,6.88940896296005,0.954985388358561,10.7458068576439,5.99206385745863,2.9202786254312,5.57571715438701,3.16635617238348,1.63773125783187,3.20357768034659,0.768857601812201,6.50568709973274,2.1761957332804,5.60383229818161,8.69091523031593,8.60223659415175,8.61524360877391,12.4353424030084,12.4278052942799,12.1163184662513,2.62341788072297
"TCGA-VS-AA62",9.25302078832767,3.71860909630105,11.3511984688702,5.6945422060758,5.57997415421434,9.08141287945991,7.1662312957734,9.17319096734363,8.95803684015794,7.67134534933363,9.21955770030934,11.6575146079317,9.78518554406727,3.15495465747206,12.3453684059594,9.15329445155134,2.88489053277238,1.33376432984661,11.4556489182738,4.88690038999213,1.90190797350588,1.64562465745979,3.50335446013647,0.935351871672434,4.53609543424286,0.935351871672434,6.22104160691969,2.39442222140907,3.54153503506749,5.86983398147245,6.00577595125174,6.06595598264373,12.5900712953041,12.5909249490244,12.6830059578042,3.33964608757516
"TCGA-IG-A3I8",9.22041850250437,3.06311184301212,14.3106179462429,4.09550623093741,4.48435825755147,8.97752342929906,7.33940853300199,9.44833351328496,5.16788924557981,5.36588878104044,9.124427490067,13.6414450026237,11.5975106994929,3.88711111883386,12.1525726680185,9.34296429641254,2.36141044806603,1.61793927706242,10.6268984352747,5.70166773341207,2.22615921968614,1.10409909884082,3.669751220269,1.25070392641388,1.38377561340727,1.50560337804933,5.94184292112383,2.07690416512103,6.78118183137568,6.45044218957845,6.43518951860969,6.37651130688592,12.8812128220579,12.8772061708535,12.916823488493,5.09211455992251
"TCGA-JY-A6FA",8.77493853792165,3.24835873887585,14.0817024106984,5.79228737457038,5.77446952634826,10.3167405208929,4.24990197054066,7.40970036103934,5.22466375305412,4.98231939919744,8.50875084987299,13.6708748725436,12.7791956436584,2.89959310071589,13.6571526157669,8.26576729141468,3.83435029467412,2.13787595330347,10.7521261937628,6.81451536821239,4.02725253437759,2.52646725105407,4.76493781389335,0.748656155415396,1.75736253872466,1.60439494461204,7.29877066436502,2.24526746651951,5.65295892169623,10.419556980917,10.4577393975966,10.453896344968,11.7104272348324,11.6940820610102,12.8658865790134,5.35026006691147
"TCGA-VR-A8ER",10.0669793224155,3.01005938533917,13.885891183684,5.40902217010505,5.58049767132534,10.612622698605,6.19481974076857,9.48079077252005,6.28112361667988,6.53492826365942,9.77329467140454,12.678476271503,11.5012142957179,3.77618370266983,13.6617786926609,9.29168629984288,3.94431414733307,1.26974833039165,11.0769015056468,6.84933391059701,4.3755074838817,2.46357668534406,5.13549066725885,1.09014613333283,2.22314665060635,3.10776385148384,6.64073172569829,1.93447498458466,7.48228839618343,9.05038794305349,9.05192309805452,9.12083054899935,13.084954843641,13.0769189756379,12.9210073387463,4.89667785848924
"TCGA-CN-6998",9.10410333273029,2.93365345713307,9.07232377774199,6.22818364951762,6.30760138321931,8.74710720574144,6.13280566934956,8.02734753787715,7.36454820917273,6.28389020375067,9.27233907538051,11.319306007563,11.3502145302751,4.59940700710588,13.1186780270805,8.46855846549101,1.1960996197026,0.635400580037616,11.4767098708525,3.73969421422023,3.42977475233713,0.635400580037616,4.32185617474695,1.07501090760398,2.62404894263042,0.635400580037616,5.55242718088172,1.76465698134956,5.21542400602443,3.96088706966122,4.13759131235098,4.05994263743978,12.8445272718325,12.8536161848033,11.7785836422339,3.06664962244574
"TCGA-DQ-7595",8.32587238243203,1.70868387032223,12.8284463926677,6.34649829114898,6.28186785878583,10.671976999914,6.60849273151567,6.77996856041809,9.77004293467489,6.9784066404388,8.62722959511414,12.5740652060345,12.1107682416796,3.86905687262374,12.7081135083292,7.98379977600458,3.46555216960394,1.96967656814817,12.5091368023629,6.14981362418123,6.00444296414984,1.38981237940708,5.38664690989292,1.1993469460608,2.96456017542838,2.38215813917126,5.92201745265602,4.02078610765035,8.15760130226746,12.0630504831005,12.0449074041017,12.06031615505,12.7497118956837,12.7505263225747,12.9379622947197,3.50726883266052
"TCGA-HL-7533",8.25438373230372,1.83160610251721,9.39091649564034,5.71104016579326,5.48238020229106,12.4053051656896,6.06505488115986,6.92229946869376,8.81272397853353,8.40693740237695,9.23326519036121,10.2949116385592,7.92921504131208,3.63442506037778,11.1577956359582,8.55474379110698,3.49022648679765,4.04900825340376,11.3333854932571,4.50181330561434,1.83160610251721,1.47084606456045,5.55062616334106,1.24980998888711,4.19571767458042,1.36455730492874,6.28497291622797,1.90927464993579,6.17133985176567,8.3445206889255,8.41028068998545,8.37563905938093,13.0153536018524,13.0133282402144,12.3081202731684,1.98297496209751
"TCGA-HD-8314",7.77044968758931,3.80241048389865,10.8803923523977,6.63294327372309,6.39915223951854,10.0527373048674,6.1778083903162,7.10959804958695,8.74924856632235,7.09800117525759,8.07339836643913,10.9776186150826,8.85145318677669,2.00039560487013,12.1745658421524,7.42281033326089,5.80243886785982,0.96178259006536,11.6052510240215,4.64436237150902,2.74120549782449,3.75256064352037,8.04865362300939,1.17863178938495,2.11002976117773,2.30708194530263,5.71837403901664,1.27594389887127,7.00880436858052,9.7237834223989,9.70315503918936,9.70342838838805,12.2335791501199,12.2443744884861,12.9941360429357,1.88173978627608
"TCGA-BA-A4IF",8.09824203772934,2.9357961488373,11.8477508568374,5.83453508968513,5.92756588513645,10.8093240398246,7.03545793527339,9.16730246465107,8.19185609267783,7.06305979775671,10.370420063941,13.1186871882783,11.8185694843448,5.59084115143787,13.6517936449386,10.0745056852259,4.36727313520505,0.963662771761223,12.199808659583,5.90486451941951,3.80599567541618,3.63262395884837,4.2758706920243,1.82130734690737,2.81111750638261,2.05918773804225,5.55240726014421,1.3694709506241,6.84587356866705,11.0904880988309,11.0925822524288,11.1141831297442,13.3869342246997,13.3679540353193,13.2298415849415,4.29926986516901
"TCGA-BA-A4IH",10.2636581004123,7.85723678921269,12.2816876060113,6.52225379531766,6.52600417384999,11.4052633885896,8.80480600580736,9.38585782239567,7.43881111887273,7.38613587864574,10.6028803585542,14.9248815454218,12.9423366193478,5.73219936985177,14.1941733741062,10.4682853933837,9.31338201648794,1.28423338448029,9.8261887585529,5.95442514555558,4.41525920643657,7.79798205384085,4.00656894143812,1.76236710171446,2.03924545124551,1.54301771039667,6.76690874951309,3.79905932249363,6.58831276843798,12.3460193290052,12.3499918415351,12.3563251964913,13.6266739363309,13.6210139081651,14.5703663818523,5.47716808549576
"TCGA-CQ-A4CH",9.99449293306743,2.33177944144993,8.3022833853024,5.63329265964047,5.79344063888453,9.6007942083132,7.66648106904328,10.7743094773241,8.58423475933228,8.47124501581123,10.2121019119414,13.3578771589408,12.0514102175055,6.12529003146974,12.5338747760422,9.85201900310566,3.1447629695145,0.923340893060339,11.4250454359242,4.65566975898545,4.59005858619456,2.19723887161087,4.37316403039982,1.36113837604084,5.76399225389621,1.69655252659948,7.04807856758046,1.08449088556754,6.58203032610552,6.53049532688585,6.52699332109929,6.49866690695663,13.1216795431613,13.1204455540939,14.0175473485724,4.79029943614013
"TCGA-CN-A63T",8.75262858145296,4.01230308233117,11.328900879877,5.24912904369372,5.17550591858708,10.4100586613487,6.99437964275194,9.70076063354034,9.01404981783799,8.48192493462201,9.51710476664078,14.4530043772833,13.2657995305971,4.97931031250275,13.842666255992,9.17786911785301,3.8047347740571,0.856716441236593,12.027105767111,5.07496755052669,1.7793593290894,2.08530533323175,4.70809235942076,1.05742670363997,2.73906736755061,1.05742670363997,5.37662427358105,1.53213190343345,7.73598725504251,13.2023415848447,13.1915857528784,13.1792364167276,12.5822143929217,12.5660352066431,12.9521395562978,6.00565055115189
"TCGA-F7-A50J",8.66837048845441,2.25561976946174,10.6223110867217,4.48503396131519,4.40159196872046,9.8877773106386,6.90976752484614,8.10509825101903,9.51727028112428,7.92258578222975,10.2325989457199,12.3243534509102,11.7034657403187,5.61871664536084,12.6061287541813,9.73849612222267,3.3396888395038,0.958916153402422,11.6605049816606,5.2526544584659,4.48503396131519,2.59308098379361,4.00913008873421,0.958916153402422,2.43419505388607,1.17534255614085,5.72551407500922,1.81431621003236,8.12474535704234,7.86339417875793,7.9244553359732,7.9595241702678,13.0226546417071,13.0016116178211,12.7184150360356,3.29414327566683
"TCGA-P3-A5Q6",10.0058485593258,2.8442856130359,11.4539607110536,5.11498520226651,5.04167062745042,10.3299038301298,6.38232194323939,9.13875411477447,6.48545151056955,6.83486078098688,8.75140288564394,12.7390505534323,11.8280948458114,3.84732098587639,13.5367842461455,8.69871880198753,2.40400660749183,0.4259071904338,10.0669396278429,4.76931606547029,6.6719236777846,1.13878760648295,5.25779219324445,1.13878760648295,0.754318006132721,3.62442309564096,5.68118386597924,2.14866343149871,8.34816286107531,7.73395191834028,7.79657260321929,7.8131895649586,11.6852591266836,11.6985871261729,13.6292254038904,3.47648473353284
"TCGA-BA-A6DI",8.00893026216271,4.15587420039953,12.9215282410559,4.00840648003348,4.15587420039953,10.5174844593864,6.48910899899363,8.94659813626627,7.57203602846553,8.6707796004666,9.41663770149264,13.3218356316562,12.4329146586674,4.64392220598936,13.8490153105833,9.11184966670349,5.55528891072115,0.580019062128305,11.7179262228472,4.39521316384044,6.0514308785997,3.96334779014712,3.47830063400483,1.44997913445261,2.07609659243748,1.89599239041316,4.84361513611182,2.07609659243748,7.27983445880894,8.02134903277513,8.14630257419771,8.05260855437432,12.2593539900601,12.2350497255267,12.8869772001319,4.0521004005437
"TCGA-BA-A6DJ",9.46654772803243,4.71749668153874,11.64742393133,4.656533724545,4.87296588290511,10.397589237633,7.94209189801051,10.5645140160155,7.91631944421684,8.7164532874938,10.0482370072733,13.6699498016171,12.0867439102867,4.50914937628606,13.5589056554488,10.1212606499315,4.67201765230323,1.89585399776999,11.5701193810045,5.10741532986095,2.1820082852291,2.62543439079727,4.89951740815487,1.23922143657428,4.04545205747457,1.23922143657428,6.21346866133262,2.09278453601174,6.96690139824978,6.52192206009166,6.4652829149307,6.52192206009166,13.1959327952888,13.192330001614,13.4756024931045,4.47424711116676
"TCGA-CN-A63W",8.95589946201543,1.85854721642497,12.9271011451212,5.66391418358222,5.66965171291904,10.7035287189786,5.57499528419305,9.46082330568938,6.11451295300516,7.82573737573243,10.3725686069616,13.3263915236028,12.0987950023798,4.96831589630641,13.8004888183304,10.4320078822626,3.01277245989601,0.265476503605527,10.7229733957103,5.94508726813485,5.66965171291904,1.27156193083052,4.23103804043643,1.38750647226678,1.93676267667826,1.27156193083052,5.53154662014852,2.59712923739027,8.26815147592525,13.4996108502514,13.5039077708109,13.5014467738764,13.5354508309407,13.5226042038727,13.2822216905642,4.59894546605856
"TCGA-CN-A641",8.76934912186752,5.65522948059537,11.9054942136604,4.76727119373736,4.34027462706282,10.4183294228816,6.29099411093196,10.654209881009,7.66765888155638,7.29719381983255,10.7552673593409,14.6924883928098,13.5102893010863,5.83525336321299,13.2285186144889,10.5441892143733,5.43094945570579,0,11.2731966982125,4.82522828140489,2.52211150684028,3.84754108318232,3.63714047665189,0.639828570040017,3.22838112206535,0.639828570040017,5.7405367819881,2.59055267930781,6.58322488571434,13.2473555326949,13.227553491055,13.2320797831593,13.7055303780886,13.6849812766642,14.0455385352141,6.15070276110775
"TCGA-H7-A6C4",8.64131532971729,2.28054897699107,11.9344038942656,6.83885399609778,6.00054665529802,9.59354549317351,8.31343654906293,9.66411275741014,9.79450631626962,7.8032999896427,8.9888331688021,12.0570961595358,10.6983913622021,4.36309844982655,13.2821541884158,9.03751282029969,2.65254362795231,0.514739361726172,12.650549142944,4.39284631400295,3.60254560276967,1.77800077969919,6.25388907559629,1.09983178036358,2.92104761152379,0.777839232842799,5.61525384366859,2.14727120088095,6.15319455371006,6.02291460179454,6.06663623420758,5.95141465076337,11.9696847168143,11.9559975391657,12.5189273913929,4.08798551135182
"TCGA-IQ-A61E",9.31022835786463,4.42195944138416,12.2809893931866,5.15759205647084,5.00225011100742,8.93394485076464,7.26411460434704,10.401037331254,7.31810456152679,8.11849905770711,10.0096551896833,13.3823409577092,12.3734376017641,6.23454134590398,12.0377611765544,9.74490432605899,3.85454817537157,0.560963370062622,11.2993929508782,5.77773936133372,5.88604875050451,2.26364561836586,4.92159575922281,1.07650915745464,3.55734036169558,1.07650915745464,5.80252057849544,2.81144801298944,7.31523727182483,6.11762479683616,6.06055569707551,6.16617093771627,12.4577595188721,12.4678808062873,13.5845610395116,4.27623609347017
"TCGA-IQ-A61G",9.06816694817446,5.65357169317851,12.5515655769755,5.58931575068203,5.82147461002316,10.9563324538916,8.14350536465221,9.63244051055533,5.88530646968521,7.15785857437021,11.2128625528445,13.7065643840844,12.9370848260904,6.7164104357406,14.1805111058137,10.6394860906155,4.21275188191701,1.06791194955488,11.4856843221349,7.85326774315599,5.36461483710213,2.32772213788046,4.12482025492879,3.746939267438,1.97222356402521,1.83117152589914,6.77053576071234,1.67481902094618,6.72640364358363,10.569389853978,10.5522863349038,10.5568438011986,13.8208283614512,13.808533443941,14.1679336703336,5.09834228169659
"TCGA-IQ-A61J",8.76730647231554,0.618499914818537,11.6236035515392,5.56924666252709,5.0020774271269,8.35857718093714,5.25556897629712,8.46803307464339,5.76182089148865,6.28688120321958,7.84218944408508,11.9037747472553,10.094740117333,2.04350339558096,12.6380276334894,8.13828820609459,1.69167887382038,0.850332981659527,10.4149438133411,3.58173627604091,2.32612973496601,0.920011213366676,3.89890708242293,0.777117941066465,0.920011213366676,1.11087701591837,5.29871604420345,1.38174462888229,6.78393681797533,5.9629774415837,5.94428696919148,5.93800261284128,11.4286795037677,11.4335271474781,11.4820284201433,2.68750664515655
