,hsa-let-7c,hsa-let-7e,hsa-mir-1-1,hsa-mir-1-2,hsa-mir-106a,hsa-mir-10a,hsa-mir-10b,hsa-mir-1180,hsa-mir-127,hsa-mir-128-1,hsa-mir-128-2,hsa-mir-1287,hsa-mir-129-2,hsa-mir-134,hsa-mir-141,hsa-mir-142,hsa-mir-146a,hsa-mir-146b,hsa-mir-148a,hsa-mir-150,hsa-mir-155,hsa-mir-17,hsa-mir-181c,hsa-mir-181d,hsa-mir-182,hsa-mir-183,hsa-mir-187,hsa-mir-18a,hsa-mir-200b,hsa-mir-200c,hsa-mir-203a,hsa-mir-20a,hsa-mir-20b,hsa-mir-210,hsa-mir-215,hsa-mir-218-2,hsa-mir-23b,hsa-mir-27b,hsa-mir-29a,hsa-mir-29b-1,hsa-mir-29b-2,hsa-mir-29c,hsa-mir-3065,hsa-mir-31,hsa-mir-335,hsa-mir-34c,hsa-mir-363,hsa-mir-379,hsa-mir-381,hsa-mir-409,hsa-mir-410,hsa-mir-429,hsa-mir-432,hsa-mir-451a,hsa-mir-4661,hsa-mir-4772,hsa-mir-485,hsa-mir-487b,hsa-mir-508,hsa-mir-539,hsa-mir-582,hsa-mir-584,hsa-mir-629,hsa-mir-651,hsa-mir-675,hsa-mir-708,hsa-mir-889,hsa-mir-9-1,hsa-mir-9-2,hsa-mir-9-3,hsa-mir-92a-1,hsa-mir-92a-2,hsa-mir-93,hsa-mir-96,hsa-mir-99a,hsa-mir-135b,hsa-mir-200a
TCGA-CN-A6UY,9.087870083,9.739533255,0.936457408,0.296846185,4.682192517,8.401735874,12.50382645,5.396503335,4.940131458,6.024183179,6.107804812,2.146275927,0.542913739,3.797817238,9.963693887,9.091801747,8.28929095,7.139995184,13.66140092,7.95728677,7.257739619,9.742999073,4.582544201,2.886893661,15.58414423,13.85159589,2.864440532,4.242890407,9.13289037,12.89085288,13.98243394,9.706777685,5.736506654,8.760537726,1.440111311,5.877727271,10.67771945,12.13833701,11.78916454,7.91626118,7.943963879,9.255243707,3.389692629,3.357897928,6.226998593,3.712392842,3.553043543,5.9960573,2.253844082,1.245334408,1.378062098,7.591730588,0.425119807,6.175488653,1.020093933,2.563597219,0.296846185,0.542913739,1.020093933,0.296846185,7.250182012,3.223211691,5.988290493,2.321343974,1.378062098,6.482402711,1.174091254,11.32375602,11.34785595,11.33375086,13.2506973,13.24345951,14.15253003,6.97688259,7.869813751,6.911309732,9.806027327
TCGA-T2-A6WX,5.966521233,8.555022696,0,0.599233991,1.613364743,11.83872874,14.47726726,4.229930099,7.17909087,5.509057698,5.678181202,3.430729523,0.330507919,6.909317463,9.383294965,11.46484044,7.871935705,8.917288983,15.51954524,8.754824029,10.52995637,9.354079198,4.169290236,2.426733856,12.67322594,10.16097573,6.909317463,3.653691889,8.167660473,12.65139549,13.29837985,8.906493111,3.682906517,11.69646022,2.494211801,1.837764861,8.650544387,9.631525351,12.13473128,9.112439838,9.155412159,9.419544329,5.22115273,7.742635467,6.019013223,3.498025126,1.938102832,8.640341304,5.390099155,2.494211801,2.679552612,5.398929268,1.193632355,8.805512835,1.347515427,3.081717638,1.193632355,1.486555295,1.193632355,1.938102832,6.634420646,8.175390016,6.261004245,2.281501526,3.166896975,7.950615336,2.679552612,6.533785435,6.604196872,6.484859814,12.8936032,12.88743989,12.64253511,2.679552612,3.946499187,5.85543488,9.644113643
TCGA-QK-A8Z7,10.22917986,9.624016358,3.083014016,3.317390182,3.165443128,11.69040432,13.52546536,4.025013552,8.765357153,7.568630696,7.571152843,4.443648884,2.965228151,6.151532295,9.933071463,9.572392427,6.96078168,8.129401287,14.12428054,7.60354573,6.120873259,10.47675995,6.127742901,3.476536059,12.716413,11.37280204,2.218431531,5.554759816,8.900855894,12.80385485,14.82839909,10.36455815,4.508247797,9.537995579,0.734950185,4.713967064,9.984592983,11.35763334,11.61884008,7.307871712,7.397288362,10.05790728,5.549653308,0.872178662,5.972317091,2.580761273,3.36467958,9.556888006,5.381658812,3.785399056,5.089622424,7.825758443,2.218431531,5.465390871,0.997481021,1.112764177,1.934873876,2.055062695,3.317390182,1.581602401,5.686216667,3.476536059,6.774175135,2.580761273,6.331897918,7.298769711,5.017480215,9.271089541,9.354348211,9.307091561,13.10383589,13.09315418,13.46512906,4.987582001,9.366015194,4.443648884,9.591774449
TCGA-MH-A855,9.964601439,9.448023414,1.117030718,0.524439851,3.682138626,13.58273917,15.90655482,4.004580851,5.564428534,4.824023966,4.809061496,2.92136568,0.196764398,3.730586377,1.211090714,10.02026897,5.952663447,5.982977289,13.04367927,9.027324932,5.3742274,8.61267032,6.044954956,3.937368688,12.14854955,9.280844081,0.908237252,2.467247652,9.011481444,4.18925211,5.190156341,9.016781962,5.720505032,8.730513422,3.648911988,2.262809568,8.669692008,9.835803152,10.87799118,6.850698689,6.832316492,9.127591875,3.431673901,4.471716633,2.948928594,0.66402766,3.682138626,5.882928088,2.805525249,1.211090714,1.53586683,6.582483445,0.908237252,12.43316112,1.606798002,1.800796799,0.196764398,0.196764398,2.743919478,0.791293149,5.551001477,5.353751942,4.490594967,1.382598644,1.674404606,4.598953979,1.800796799,5.481925334,5.679959389,5.599634747,12.60153153,12.60204024,12.13042033,2.348091316,9.213194685,3.054197989,8.525538767
TCGA-FG-A711,11.74868817,8.914617667,0.56167806,0.56167806,3.378609141,4.407988974,11.03239073,4.424072408,9.105910114,9.807690921,9.506275924,1.050303868,7.395985677,7.389856991,0.308001992,4.770732282,2.15409417,5.318742356,8.587825767,4.463513518,2.192158492,7.922211903,7.71885047,4.801838963,9.878341075,7.165484824,1.70528303,1.348771204,1.050303868,2.772057931,7.43619147,7.873263343,5.446277837,6.399450768,0.56167806,4.298834903,6.681207301,7.736667708,11.33674714,7.594682311,7.527416005,8.401883591,7.91866877,0.673539238,5.450209946,1.130905837,3.39502152,9.922705327,4.122795368,3.766976827,5.921653285,0,3.702504623,3.427296684,0.96493088,0,5.044830709,3.689257109,1.279741683,3.3620079,6.614443863,6.961589657,5.344322436,1.050303868,0.77734775,6.728922888,5.090893815,17.25426192,17.25645215,17.25623722,11.38581735,11.36897478,12.5460651,1.756991234,9.840829905,0.162204879,0.874186322
TCGA-50-5933,8.308304956,9.569098887,0.729720685,1.462321457,0.286217592,14.49853839,13.38984023,1.212030757,8.235594606,4.280429085,4.506175694,2.791784904,1.068461699,6.708398658,8.261616877,9.16203545,6.417584351,9.869735321,13.18321263,5.815029448,7.098583066,6.81627427,3.413502963,2.025790351,12.28690214,11.01868763,0.909010376,0.524944274,5.90230801,11.53027191,8.439023368,6.41387617,0.909010376,7.809859114,1.462321457,3.413502963,8.552143992,9.184517552,11.82552645,6.588514248,6.528051249,7.812678102,4.533772885,0.909010376,5.42333936,4.626406311,0.524944274,8.832565862,4.547375977,2.542917452,3.188915493,3.499991903,1.342597411,4.107562674,1.771392063,2.025790351,1.212030757,1.342597411,1.342597411,1.771392063,4.230708652,4.420068007,5.445303406,0.729720685,1.212030757,5.648304109,2.596244153,8.006104988,8.067579564,8.034153531,11.50260705,11.51780196,10.47000609,3.28947596,5.79806016,3.35282179,6.69928796
TCGA-50-5051,9.244318976,8.717462535,1.388762643,1.122420929,1.388762643,14.17671949,11.62924154,3.230661239,7.265647589,5.40416548,5.342720531,6.303492272,1.542416552,4.717434167,8.513592616,8.537784051,5.781369786,7.398654879,13.97217597,8.515914118,6.254285733,8.356015345,5.734295148,4.372726555,14.03081667,12.3093108,2.720567413,1.745985919,8.319934546,11.65343011,11.25795841,6.732706705,2.654673832,6.439334337,2.436748182,3.184708913,9.935223475,10.4995276,12.93105517,5.726297844,5.639535578,10.75425836,5.834416539,0.667719582,6.340636431,3.207868026,1.613512794,7.913682283,3.904802082,1.122420929,2.957624916,5.40416548,0.912910408,7.299729777,0.527490768,2.032079679,0.372149759,0.795517613,3.16117196,0.527490768,6.558983385,4.352086236,5.781369786,2.585625988,2.132320194,3.606755015,2.475432541,11.0169077,11.05512087,11.02569108,11.40907886,11.42977185,10.99783002,3.296956721,7.709774858,2.930037106,7.872607513
TCGA-50-5072,9.378160331,9.923801622,3.25354535,2.982274078,2.80614028,13.51780603,12.31884529,4.578129611,9.521612109,5.996554362,6.076390698,5.256864757,2.768177972,8.102829415,9.293832321,9.299665601,6.126011379,8.031510659,13.96360476,8.576358752,6.595803659,8.84322045,4.452105339,3.078477821,11.64059402,10.33448185,1.39766991,2.948725676,8.069075104,12.63930052,12.52954363,7.452796817,4.054936321,6.972748018,5.424880647,3.758424498,9.365900532,9.913241318,12.02859197,5.256864757,5.290731556,10.09194176,5.484626779,0.240790569,6.244802367,2.470144284,3.505060379,10.76081476,5.794205399,3.434100155,6.480214769,5.215146456,3.97386967,7.592405765,2.605473236,2.320794557,2.689117974,2.211882533,3.434100155,2.372314999,10.05645293,5.894526212,6.012878989,1.824953549,1.584017707,3.815376327,5.027034766,10.40053009,10.43463294,10.37589313,12.05623659,12.03890412,11.04874143,1.89708356,7.827446879,4.246585031,7.698398769
TCGA-53-7624,8.300831474,11.6306181,0,0.422856239,2.246825177,11.91544186,12.92115858,2.901302521,6.422977001,6.812105692,6.909326032,4.37528957,2.610862793,5.014948542,9.429010612,9.063471386,5.422611457,8.575263335,13.56658135,8.19917258,6.901127387,9.718071823,5.04502575,3.349880434,11.51399029,10.06258205,1.015596048,3.530814503,5.846397008,12.43456405,13.0388662,8.282012141,3.086230763,9.737196489,2.528098678,1.897098667,8.741758213,8.364830641,12.43872974,6.246549461,6.253006322,9.784206216,5.961259113,0.749456178,6.445702804,2.528098678,2.246825177,7.194041228,4.654271006,1.605719989,2.246825177,3.765686752,0.749456178,7.166943499,1.897098667,1.605719989,0.749456178,1.015596048,1.015596048,0.749456178,7.177164884,9.389263163,7.514669331,1.758753016,8.499901788,3.903399863,2.528098678,10.50403266,10.5268588,10.51313926,12.19759992,12.21589379,11.1060442,2.023330945,6.110944773,3.572712291,6.358569731
TCGA-69-7974,8.581390331,9.154768621,1.663573702,1.140416137,3.273816333,13.18906355,9.75787744,3.927182228,6.795538327,5.471189672,5.382331299,5.117881891,0.311374069,5.43147661,8.131504859,10.22667669,5.540029471,9.904687054,13.68649024,7.719830639,6.175988053,8.893458856,4.216060262,1.769303316,13.14450912,10.45303506,2.046686619,2.811929661,7.706581918,11.92820116,12.03491155,8.487685107,5.331452637,11.18561557,0.567330293,3.040309976,8.466226943,8.986835373,11.56736644,7.546636094,7.491698599,8.814609647,6.141943587,4.621005552,6.255469405,6.612315413,2.860589615,7.438598219,3.757689165,2.046686619,1.960018989,4.472374366,1.290032711,8.031451368,1.140416137,1.867810295,1.425580151,0.311374069,3.273816333,0.973469479,4.890729902,4.408351686,5.986190646,1.960018989,3.237429721,5.003364541,2.046686619,10.41153679,10.44258458,10.48296883,12.60783887,12.59565054,12.33527673,3.343946707,7.208892292,3.856965677,7.650607265
TCGA-73-7498,9.867128109,10.12382654,3.591725488,3.684546327,2.228191309,13.61111952,11.81439649,3.666453821,5.738704319,4.761216435,4.778165516,5.597837677,0.71453128,4.194216782,9.033905574,10.63313331,5.667717595,7.73249771,15.05783033,8.435259735,5.970196149,8.744275538,5.970196149,3.901171879,13.83466948,11.53353978,2.276704792,2.228191309,8.520196688,12.73543425,13.49737981,8.147198004,3.552857807,9.442175066,1.19023557,5.003875055,9.470475464,9.819568572,13.21408235,8.823972567,8.792515798,10.38795722,6.711961133,0.401056988,5.814599717,3.702414747,1.288144135,6.238603798,2.758846591,1.288144135,1.697473153,6.389614408,1.08519484,7.178846457,1.19023557,1.624375601,0.971902171,0.71453128,5.032410205,0.71453128,5.607352894,5.242397328,5.667717595,2.758846591,1.466032954,6.083618032,1.896867407,5.272613102,5.08784116,5.134655449,12.00451807,12.01063768,11.90790204,4.194216782,8.289198605,7.002573624,8.889294707
TCGA-J2-8194,7.642850346,10.19249408,0.362575369,0.652086271,1.836519215,12.36615217,7.592482049,4.226091845,8.046759309,6.126360518,6.28806693,6.066113953,4.332220342,5.840128203,9.348437123,10.25049274,5.3167909,7.752047194,13.00065397,7.615786002,4.593548587,9.593816372,6.678499282,5.337327857,12.1366959,10.5802837,3.762524012,2.146860795,8.561722163,12.71436266,12.33872173,8.497021476,3.496448799,9.721368476,0.89309656,4.411837572,10.13683319,10.29677749,12.6853684,7.8800458,7.919739677,9.961888193,5.781384397,0.362575369,6.768209234,5.454764501,1.584979332,8.106307559,4.660274803,1.947551335,3.421486563,5.631461564,2.618930936,7.808299745,2.050645176,2.478067864,2.146860795,1.280122516,2.684519398,1.584979332,5.896573364,5.536965582,6.982203674,2.402118836,3.301192095,5.327095903,2.865092145,10.37273475,10.33716913,10.34162337,12.43915105,12.45061046,12.34918787,3.421486563,7.465299863,6.120447829,8.321308956
TCGA-62-8398,7.562312015,9.446653419,0.738360583,0.531587572,2.560889045,14.29501492,10.24308028,4.957568645,7.01716807,5.949847156,5.949847156,5.790598649,0.738360583,5.437105434,10.31976343,10.36432906,5.819339785,8.14017862,14.29519077,6.680582967,5.204152379,8.861803555,3.910143185,2.614349655,12.17017003,10.1513931,4.013252674,2.560889045,8.896610268,13.58892944,12.89718597,8.281148266,5.141799835,11.52579252,6.446388118,3.491460886,7.834248608,8.531820776,11.30884837,7.49620868,7.58424843,9.213202864,5.01832732,2.505370653,6.427843709,1.079837516,1.877004066,7.785556979,4.071756921,2.324716436,2.505370653,5.624651804,1.47616235,5.864166876,1.587286733,2.387481933,0.919178354,0.738360583,1.877004066,1.690460007,9.381653812,7.888149217,6.294994643,2.447629974,2.665900036,4.647201611,2.810342328,9.542423287,9.520274241,9.598633985,12.23560499,12.2186461,12.2913566,3.02295507,6.569924841,5.713076379,8.609572409
TCGA-97-8547,9.634962346,7.926389356,0.439368882,0.918407608,0.617314471,14.79623368,13.05095926,2.989542687,8.496276616,4.624963972,4.528115248,4.801099612,0.439368882,6.916450704,8.379294355,9.42573192,7.046471328,7.66938451,14.87220123,5.900670661,6.468889531,7.311894016,5.456128364,4.259768116,13.31618279,10.65028468,5.485085403,1.277417076,6.764121075,11.67675602,10.4017064,6.713631513,1.944142916,10.82636416,0.617314471,3.383262052,9.060558223,9.801631554,11.77580203,8.107691965,8.052657452,10.02707844,7.68069374,1.167383621,5.530240735,1.648956842,0.775702084,9.239453618,5.420594807,3.021520236,2.923379309,4.686096572,1.728605817,5.255621167,1.277417076,0.617314471,2.131625041,1.379649239,2.131625041,1.875813477,6.47467631,3.610506131,4.715718128,1.648956842,3.227474165,6.468889531,3.25463531,9.648464751,9.623287414,9.630109266,10.91481987,10.88769624,11.21191005,2.989542687,8.336240071,5.255621167,7.365825833
TCGA-55-A48X,10.07165192,9.743052882,3.673148884,3.538374268,4.702089384,13.66676784,11.48804343,4.581588302,7.354851921,4.773842451,4.813296826,3.854291938,0.962064774,5.377766778,9.26441273,10.78934515,6.981148848,9.498370322,14.63413031,10.2988563,7.573114489,9.434966594,4.83262661,3.281325401,13.13588401,11.77096753,4.277469375,3.514634973,9.06535259,12.48225689,11.93686624,9.42624524,4.129025617,9.320683585,0.962064774,3.336529911,9.079580097,10.02987117,11.95496363,8.166540374,8.084261548,10.48291754,6.274570577,1.096070201,6.094127293,6.794145355,2.422567796,7.371467777,3.75647605,2.012178539,2.782030647,6.873279544,2.260744114,7.730813218,1.218678889,0.962064774,1.62565017,0.463872474,5.22523266,1.62565017,5.071012558,3.909948559,5.021337672,2.012178539,2.012178539,4.032027031,3.164144258,7.241917368,7.303824339,7.346471679,12.8231904,12.83420834,12.48019958,4.51135538,8.41678008,5.66335185,8.81808943
TCGA-55-A48Y,8.57474625,9.032072197,0.831296804,1.738919555,3.751521136,13.84137033,9.224775463,4.383478281,7.943010971,4.487376818,5.092526714,3.94642629,0,6.30247174,9.921319426,9.195352345,5.467613244,9.066030354,14.4700313,7.25333361,6.649021159,8.550962569,6.104287737,5.541889156,13.02463749,10.91447212,0.474713263,2.930531088,9.358381857,13.30653115,13.30913658,8.456510259,2.291726724,9.846969941,1.116980166,3.371754275,8.907669948,10.3120118,12.11387099,8.119124221,8.086407092,9.608574874,5.940036879,1.355336013,4.972327707,1.355336013,1.355336013,8.308336618,4.462095193,2.774971713,3.198883377,7.34953313,2.402192528,6.32368131,1.116980166,3.002441858,2.041640405,1.738919555,1.355336013,1.355336013,7.557790596,3.002441858,4.383478281,1.116980166,0.831296804,5.775328805,3.526109888,5.23367052,5.05919371,4.898860853,12.56155599,12.54969769,12.20883744,4.328581299,7.212224839,5.306500494,8.970651411
