"","hsa-let-7e","hsa-mir-106a","hsa-mir-10a","hsa-mir-1180","hsa-mir-127","hsa-mir-128-1","hsa-mir-128-2","hsa-mir-134","hsa-mir-141","hsa-mir-146a","hsa-mir-146b","hsa-mir-148a","hsa-mir-150","hsa-mir-155","hsa-mir-17","hsa-mir-181c","hsa-mir-182","hsa-mir-183","hsa-mir-187","hsa-mir-18a","hsa-mir-200b","hsa-mir-200c","hsa-mir-20a","hsa-mir-20b","hsa-mir-210","hsa-mir-215","hsa-mir-29a","hsa-mir-29b-1","hsa-mir-29b-2","hsa-mir-335","hsa-mir-34c","hsa-mir-363","hsa-mir-379","hsa-mir-381","hsa-mir-409","hsa-mir-410","hsa-mir-429","hsa-mir-432","hsa-mir-4661","hsa-mir-4772","hsa-mir-485","hsa-mir-487b","hsa-mir-584","hsa-mir-629","hsa-mir-651","hsa-mir-708","hsa-mir-889","hsa-mir-9-1","hsa-mir-9-2","hsa-mir-9-3","hsa-mir-92a-1","hsa-mir-92a-2","hsa-mir-93","hsa-mir-96","hsa-mir-135b","hsa-mir-200a"
"TCGA-CF-A47T",8.73889609992574,6.82419192012427,12.2092434881934,4.62752769783301,7.66503225122426,5.88874809439752,5.99513728054658,5.79216191664397,12.0610830042776,4.70674370865837,5.27317222029706,13.3386556257373,4.78183561946202,4.60702487397634,11.1143599863822,6.09421689572688,13.5982867913322,13.3403547781001,8.80564260591332,5.37369052420115,10.7041467197221,14.4111055559208,10.6301916523528,5.13679638892201,11.1987771036519,4.92122212915478,9.91660849781298,8.56245872447864,8.51647756053268,7.21474571656621,1.03309592422018,2.37452288882562,8.53015422289066,4.87051711931752,3.05742860993357,4.09127373194937,8.64773799078702,2.27406451674443,2.71827547288778,0.431680719841333,1.92236114157495,1.03309592422018,8.25670090919192,6.9597292427299,3.72335388302435,7.02686788875603,4.06144451237974,9.54311779922337,9.57579606528996,9.59674426888276,14.026925108786,14.0280702037322,14.738571838995,4.60702487397634,4.40807378247661,10.9046181393288
"TCGA-FD-A62S",9.72888285851983,1.84017960185543,13.8390687665492,3.00446885257796,9.27922635053174,4.41668019911741,4.24187495423121,8.40413995758799,9.08267535867266,6.42651036101321,9.2718843337157,13.1603529267376,8.26449644107002,7.5803484471453,9.21455082233361,4.30601705407802,13.2343320737144,12.0422105191802,2.65637165956515,4.58985616877649,8.5819819192698,13.096965851035,8.7746961307161,2.24106372542288,7.14899982331865,0.363705994875903,11.4513752420325,8.34430408020519,8.33023498085618,7.89643434268414,2.4822382993246,0.895443781361311,9.91199135330018,4.95913795681177,3.86982660496578,4.01761436744394,6.85413179135542,3.12790347087432,0.653935918893605,0.895443781361311,2.32601436269202,2.24106372542288,6.20330628046797,5.38745349917398,2.55443266381132,7.46684890675218,4.39718078525379,9.11474096727047,9.09407418782516,9.13621899190321,12.3909675149199,12.3970007733757,12.7871382353287,3.76723114297974,3.38708690791449,8.45865613790939
"TCGA-XF-A9SY",8.78032147505317,3.59567026258672,11.4946294365671,3.97059066975864,8.68521770227068,5.54418304144655,5.5937425709172,8.00581869930484,9.10992042759096,7.96873252790999,9.41780261449182,15.4684447615527,9.28229732627559,8.24793436148307,9.73462169781446,4.14029555013642,10.7184964246556,10.6220705102917,1.97652054549119,5.37308020799946,6.13897428176773,12.0965025362978,9.17241821735946,3.84523982829057,10.6931411771604,1.3954982850626,12.6896412323212,8.87054743397115,8.84314530391294,4.40747784274195,3.38661825244049,2.97257006566336,9.90429715261403,7.0703776596187,3.08774286663904,4.11336178607912,4.89248657093623,1.3954982850626,0.724490496960111,4.31594330175337,2.8473988656743,2.09139078506742,7.28169110150865,6.07060867814878,2.71032662166562,7.49756007575687,4.0579369805114,5.58396591555172,5.66965845843618,5.47180879770428,12.5394182220198,12.5689137903657,12.5872285346253,2.8473988656743,3.5562132095892,7.00227379940879
"TCGA-XF-AAME",9.28226255011706,1.90461781195288,11.6982905260801,3.55646657065301,11.0690209782493,5.22135561417617,5.30846430706306,8.45523637697985,6.5942682089373,7.22703332834107,8.8451683536759,13.6133318318902,9.1862070222822,6.63773202571315,8.1262930009033,3.8589159564752,9.51857997269335,9.42952650847805,5.01080167590745,2.91525623897752,6.84795494004977,10.8214319629278,8.00469389041591,3.60732699924643,5.17995250950747,0.508092914306644,12.3724829153686,7.49354035905182,7.51534293603365,3.74996089907035,3.23930256144813,2.4416885019381,10.7025672907547,6.11228840556073,5.25364333333083,6.1254342802728,4.73016223881352,4.88246654072052,1.03943462495545,1.98374371791611,3.58212096126009,3.42087054494158,6.01204115314986,5.36866765021068,2.26288982852419,5.32375231098634,5.86304310225444,7.72992972928301,7.70241416503062,7.70387550808254,11.5233248700271,11.5228074870713,11.9541631236562,1.73202080443556,3.13916199730418,5.85780144304443
"TCGA-XF-AAMY",9.56215161554201,3.93582923786283,13.8710883381616,4.33213568239233,10.0948258570241,4.97732586001068,5.02470805163165,8.41599301192568,9.88393888154986,5.94934010934329,8.0115058923306,13.8832499885299,8.44762936271894,5.66229130668835,9.57494100376251,5.25671854098755,12.6430273337403,11.7457376961618,6.27739036837833,4.15608429012449,10.2945730989659,13.0595614916808,9.00043596333843,4.85682548100297,8.8690082354217,0.506604988633299,11.809184916106,7.7687335164431,7.63924443652567,7.36329075345312,2.25892017028766,3.35832269051111,10.1369413190232,5.44264673446624,4.12163181410293,5.38571537195819,9.508163166038,3.49917440737784,1.03686128166432,2.59656357076072,2.78447236473822,3.23481858048387,7.21797976329811,5.37112442054721,1.5326491025645,6.80005431050101,4.4754433066229,8.35055979345356,8.41065217424413,8.39721293944534,13.2907843225253,13.3020057668683,13.4564474483543,4.59327559797951,1.1776690852057,10.3712682753518
"TCGA-A2-A3XV",9.01887435946409,3.03621705213417,12.8818562864009,2.05362401046212,8.91909013986029,6.21692723356774,6.020811660028,7.20279472430492,10.1662100366459,5.06243148151746,5.7094016186016,15.7480673295034,6.33426974505661,5.60651148886028,8.073207573589,4.1422335390882,14.0625824003257,11.2166934649855,8.99233771589396,2.33682522520939,7.66636337550462,12.7479557774928,7.32934620992868,5.13815984166887,9.32968587534082,1.48586111605449,11.7699966127365,6.56443662823736,6.52266108815144,5.26181255705456,0.926319053993823,3.25610548082623,9.21195429207701,4.10497289899376,3.38604194785391,4.06672435322274,4.73671374976646,1.48586111605449,2.05362401046212,1.48586111605449,2.57345160385989,1.48586111605449,6.87780047224951,5.51003981845924,2.57345160385989,5.4369550102099,3.61533024622445,6.07961683371391,6.05051384319875,6.04068089728997,12.1671052117266,12.1405943478847,12.1166618240705,4.3475991887606,0,8.26699134669614
"TCGA-A2-A3XY",10.2975961993303,1.97363074396537,14.7499018137357,3.12715516334267,8.65880363751875,7.06152050690747,6.85029529672619,7.42143708674901,9.70515758827753,7.28107663544268,8.01471600533562,13.2702076973176,10.2088711231421,7.46818736050482,9.2939438788617,5.22439920494678,11.602533224841,10.6630248017609,4.77336215924655,3.71462282238689,8.41191825777633,12.0080126513366,8.54306403106,3.05638965319397,7.35480736886468,2.68636247006983,11.8545176944684,6.30756484614655,6.32272006131982,7.23575978620748,1.97363074396537,2.37356970654534,9.75837627221982,5.55472399824667,3.40858986527391,4.36851882367063,6.16769114313748,1.52706933433602,1.17291373244624,2.68636247006983,2.0484677796132,2.2521725047036,7.2397573816327,6.96822772091019,3.1612774303419,5.26419316836168,4.16494593420938,9.48245082987917,9.50836483397111,9.47526330325761,12.6702933335886,12.680347711125,12.4638551454757,2.58944279919216,4.04213720400915,9.28671661333811
"TCGA-A2-A3XZ",8.35219030608757,2.83730831637918,14.3126299878784,2.38569663429994,8.46157447376263,5.64335820092431,5.785789899995,6.64555788332691,8.12387856184518,6.58910787938746,6.96903195327767,13.7895815837278,10.0250444755731,7.25321754315223,7.56119803124017,4.01569790997238,13.4412287665554,12.4594066532906,1.54640901549508,1.95655407334262,8.36737487945396,11.4949453862132,7.27485280278459,5.76555582971182,6.92409897088816,1.44826824613943,11.8509348342623,6.20933429938316,6.25721908464998,5.56356985611325,2.15626878129282,3.79389338617462,9.33632731306378,5.46034871718635,2.75759423585599,3.85262243813114,6.57173298783458,1.63829677138164,0.82240955874357,2.27553871975822,2.62910198379352,1.34296087295306,4.19282753351397,5.67081739711992,1.22935658080939,4.39075544408764,3.75336888112309,7.2220013110226,7.28732514055138,7.30845859138098,11.6023254773796,11.5879935420957,12.4536379766837,3.9273845000115,0.82240955874357,9.22078600013679
"TCGA-A7-A4SF",10.191624413181,1.47852301179082,16.6402426300892,3.64218157658114,6.75412259090143,5.57615007900036,5.55280725152146,5.10582735927495,9.63810541570585,5.00622902964709,8.29774960989966,14.4144179356059,8.02836325289985,6.26311501041042,8.15390377842058,3.67137626278239,15.2215060236881,14.1800109619087,4.11561018893281,2.27157507753675,9.06806536216006,13.5594385555311,8.09182393864927,2.60991236428307,8.09855659679999,0.327955186282993,8.30475346320348,5.69464140422427,5.85591564270835,6.79448805128525,1.18660641055891,1.0150214928359,6.87198102565856,2.7803869567319,2.11037426900989,1.72119764415608,6.91838209575672,1.18660641055891,1.72119764415608,1.33993549339106,0.820240243734853,1.18660641055891,3.9821751235064,6.01241431743543,2.72577016277932,3.9821751235064,3.34885545981329,9.29545547860303,9.23379803748119,9.32446213950948,10.4516687898767,10.4221839066228,13.4579187742343,5.49682540643622,0.327955186282993,8.42747541004802
"TCGA-BH-A0HY",9.34077341951537,3.43917284006387,13.519221710348,2.56640286173642,8.13133061780293,5.14824878362091,5.1974713714345,8.50328145712869,9.83842286613956,5.1974713714345,7.0112942105766,14.3699845849971,6.70583211855099,5.46201756016235,6.92624885509964,3.43917284006387,14.3758431468683,12.8098510509513,1.15757863732948,1.15757863732948,7.83733120887655,12.457862669021,6.50542026260408,3.97910361928392,8.24689918886361,3.59424289990614,9.18169747267338,4.08752631843565,4.53324449980422,5.29114789235518,2.56640286173642,1.79146153133944,9.71285891623916,3.86186556499449,3.73425091929997,2.83877714088346,6.10214314512648,2.23035059610307,2.23035059610307,0,1.15757863732948,1.79146153133944,6.42504044412553,6.27260666434932,0,6.02243424205687,2.83877714088346,5.61477594158813,6.02243424205687,5.87894253851133,11.3836471375093,11.4041036352713,11.3849757010089,4.18836729403394,2.56640286173642,9.5706529192819
