mature_mirna_id,miRNA_short_lower,target_symbol
hsa-miR-142-3p,hsa-mir-142,BMP2
hsa-miR-142-3p,hsa-mir-142,C4BPB
hsa-miR-142-3p,hsa-mir-142,AKR1B10
hsa-miR-142-3p,hsa-mir-142,VSIG1
