"miRNA","logFC","AveExpr","t","P.Value","adj.P.Val","B","miRNA_lower"
"hsa-mir-23b",-0.59817317018933,8.7648683489475,-4.04240264946879,8.86833471955684e-05,0.0290881378801464,1.25896142268405,"hsa-mir-23b"
"hsa-mir-129-2",-0.918051005103197,1.57888825745857,-3.56034944321163,0.000512938651318108,0.0584928060810437,-0.265439917606452,"hsa-mir-129-2"
"hsa-mir-27b",-0.583573106641181,9.6604031203517,-3.5482267365695,0.000534995177570522,0.0584928060810437,-0.301778603481211,"hsa-mir-27b"
"hsa-mir-142",0.594927964932497,9.5883277052109,2.34046051690092,0.0207337373262876,0.740445718123998,-3.38324629346364,"hsa-mir-142"
"hsa-mir-3065",-0.641011090398649,4.02803918049283,-2.29717892600153,0.0231561133312405,0.740445718123998,-3.47265915211538,"hsa-mir-3065"
"hsa-mir-135b",-0.760822725874862,4.19200911519248,-2.25901762811688,0.0254945532808754,0.740445718123998,-3.55022225675308,"hsa-mir-135b"
"hsa-mir-1-1",-0.638449700155391,3.12091615233002,-2.13392270862486,0.0346673701161756,0.740445718123998,-3.796057233459,"hsa-mir-1-1"
"hsa-mir-1-2",-0.622478008790052,3.12433475741389,-2.1080369294854,0.0368867861565621,0.740445718123998,-3.84530528921493,"hsa-mir-1-2"
"hsa-mir-675",-0.73498101571366,3.63353070773518,-1.99991872861529,0.0475273054686092,0.740445718123998,-4.04493419871393,"hsa-mir-675"
